mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	tuning	chord_id
17	17	133/2	133/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		0	48	C3	3		283
17	17	67	67	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		4	52	E3	3		284
17	17	67	67	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3		280
17	17	67	67	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		4	64	E4	4		277
17	17	67	67	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4		274
17	17	135/2	135/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		2	50	D3	3		285
18	18	68	68	0.5	0	0	4/4	2	2	1/8	1/8	1		0	48	C3	3		301
18	18	68	68	1.0	0	0	4/4	2	1	1/4	1/4	1		0	60	C4	4		297
18	18	68	68	1.0	0	0	4/4	1	2	1/4	1/4	1		4	64	E4	4		291
18	18	68	68	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4		286
18	18	137/2	137/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		5	47	B2	2		302
18	18	69	69	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		3	45	A2	2		303
18	18	69	69	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3		298
18	18	69	69	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		4	64	E4	4		292
18	18	69	69	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4		287
18	18	139/2	139/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		8	44	G#2	2		304
18	18	70	70	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		3	45	A2	2		305
18	18	70	70	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3		299
18	18	70	70	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		4	64	E4	4		293
18	18	70	70	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5		288
18	18	141/2	141/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4		294
18	18	71	71	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		5	47	B2	2		306
18	18	71	71	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		2	62	D4	4		300
18	18	71	71	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		1	67	G4	4		295
18	18	71	71	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		5	71	B4	4		289
18	18	143/2	143/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		-1	65	F4	4		296
18	18	143/2	143/2	0.5	7/8	7/8	4/4	1	1	1/8	1/8	1		3	69	A4	4		290
19	19	72	72	1.0	0	0	4/4	2	2	1/4	1/4	1		0	48	C3	3		326
19	19	72	72	0.5	0	0	4/4	2	1	1/8	1/8	1		1	55	G3	3		318
19	19	72	72	0.5	0	0	4/4	1	2	1/8	1/8	1		-1	65	F4	4		311
19	19	72	72	1.0	0	0	4/4	1	1	1/4	1/4	1		1	67	G4	4		307
19	19	145/2	145/2	0.25	1/8	1/8	4/4	2	1	1/16	1/16	1		0	60	C4	4		319
19	19	145/2	145/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1	1	4	64	E4	4		312
19	19	291/4	291/4	0.25	3/16	3/16	4/4	2	1	1/16	1/16	1		5	59	B3	3		320
19	19	73	73	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50	D3	3		327
19	19	73	73	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		3	57	A3	3		321
19	19	73	73	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1	-1	4	64	E4	4		313
19	19	73	73	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4		308
19	19	147/2	147/2	0.25	3/8	3/8	4/4	2	1	1/16	1/16	1		5	59	B3	3		322
19	19	147/2	147/2	0.25	3/8	3/8	4/4	1	2	1/16	1/16	1		2	62	D4	4		314
19	19	295/4	295/4	0.25	7/16	7/16	4/4	2	1	1/16	1/16	1		3	57	A3	3		323
19	19	295/4	295/4	0.25	7/16	7/16	4/4	1	2	1/16	1/16	1		0	60	C4	4		315
19	19	74	74	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		4	52	E3	3		328
19	19	74	74	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		8	56	G#3	3		324
19	19	74	74	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		5	59	B3	3		316
19	19	74	74	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		4	64	E4	4		309
19	19	75	75	1.0	3/4	3/4	4/4	2	1	1/4	1/4	1		1	55	G3	3		325
19	19	75	75	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		1	55	G3	3		329
19	19	75	75	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		-2	58	Bb3	3		317
19	19	75	75	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	62	D4	4		310
20	20	76	76	0.5	0	0	4/4	2	2	1/8	1/8	1		-1	53	F3	3		343
20	20	76	76	1.0	0	0	4/4	2	1	1/4	1/4	1		3	57	A3	3		338
20	20	76	76	1.0	0	0	4/4	1	2	1/4	1/4	1		0	60	C4	4		333
20	20	76	76	2.0	0	0	4/4	1	1	1/2	1/2	1		3	69	A4	4		330
20	20	153/2	153/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		4	52	E3	3		344
20	20	77	77	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		2	50	D3	3		345
20	20	77	77	1.5	1/4	1/4	4/4	2	1	3/8	1/4	3/2		2	62	D4	4		339
20	20	77	77	1.5	1/4	1/4	4/4	1	2	3/8	1/4	3/2		-1	65	F4	4		334
20	20	155/2	155/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		0	48	C3	3		346
20	20	78	78	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		5	47	B2	2		347
20	20	78	78	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4		331
20	20	157/2	157/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		1	43	G2	2		348
20	20	157/2	157/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		5	59	B3	3		340
20	20	157/2	157/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		4	64	E4	4		335
20	20	79	79	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		3	45	A2	2		349
20	20	79	79	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		0	60	C4	4		341
20	20	79	79	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		4	64	E4	4		336
20	20	79	79	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4		332
20	20	159/2	159/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		5	47	B2	2		350
20	20	159/2	159/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		1	55	G3	3		342
20	20	159/2	159/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		2	62	D4	4		337
21	21	80	80	2.0	0	0	4/4	2	2	1/2	1/2	1		0	48	C3	3		362
21	21	80	80	2.0	0	0	4/4	2	1	1/2	1/2	1		1	55	G3	3		358
21	21	80	80	2.0	0	0	4/4	1	2	1/2	1/2	1		0	60	C4	4	-0.13	354
21	21	80	80	2.0	0	0	4/4	1	1	1/2	1/2	1		4	64	E4	4		351
21	21	82	82	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		0	48	C3	3		363
21	21	82	82	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		0	60	C4	4		359
21	21	82	82	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		4	64	E4	4		355
21	21	82	82	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		3	69	A4	4		352
21	21	165/2	165/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		2	50	D3	3		364
21	21	83	83	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		4	52	E3	3		365
21	21	83	83	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		0	60	C4	4		360
21	21	83	83	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		4	64	E4	4		356
21	21	83	83	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		1	67	G4	4		353
21	21	167/2	167/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		-2	58	Bb3	3		361
21	21	167/2	167/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		2	62	D4	4		357
22	22	84	84	0.5	0	0	4/4	2	2	1/8	1/8	1		-1	53	F3	3		384
22	22	84	84	0.5	0	0	4/4	2	1	1/8	1/8	1		3	57	A3	3		376
22	22	84	84	1.0	0	0	4/4	1	2	1/4	1/4	1		0	60	C4	4		371
22	22	84	84	1.0	0	0	4/4	1	1	1/4	1/4	1		3	69	A4	4		366
22	22	169/2	169/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		4	52	E3	3		385
22	22	169/2	169/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		1	55	G3	3		377
22	22	85	85	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		2	50	D3	3		386
22	22	85	85	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-1	53	F3	3		378
22	22	85	85	1.0	1/4	1/4	4/4	1	2	1/4	1/4	1		2	62	D4	4		372
22	22	85	85	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		5	71	B4	4		367
22	22	86	86	1.0	1/2	1/2	4/4	2	2	1/4	1/4	1		0	48	C3	3		387
22	22	86	86	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	A3	3		379
22	22	86	86	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		4	64	E4	4		373
22	22	86	86	0.5	1/2	1/2	4/4	1	1	1/8	1/8	1		0	72	C5	5		368
22	22	173/2	173/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		4	64	E4	4		380
22	22	173/2	173/2	1.0	5/8	5/8	4/4	1	2	1/4	1/4	1		1	67	G4	4		374
22	22	173/2	173/2	0.5	5/8	5/8	4/4	1	1	1/8	1/8	1		5	71	B4	4		369
22	22	87	87	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3		388
22	22	87	87	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		3	57	A3	3		381
22	22	87	87	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		3	69	A4	4		370
22	22	175/2	175/2	0.25	7/8	7/8	4/4	2	1	1/16	1/16	1		2	62	D4	4		382
22	22	175/2	175/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		6	66	F#4	4		375
22	22	351/4	351/4	0.25	15/16	15/16	4/4	2	1	1/16	1/16	1		0	60	C4	4		383
23	23	88	88	2.0	0	0	4/4	2	2	1/2	1/2	1		4	52	E3	3		399
23	23	88	88	2.0	0	0	4/4	2	1	1/2	1/2	1		5	59	B3	3		395
23	23	88	88	2.0	0	0	4/4	1	1	1/2	1/2	1		1	67	G4	4		389
23	23	88	88	2.0	0	0	4/4	1	2	1/2	1/2	1		1	67	G4	4		392
23	23	90	90	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		4	52	E3	3		400
23	23	90	90	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		4	64	E4	4		396
23	23	90	90	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1		1	67	G4	4		393
23	23	90	90	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		0	72	C5	5		390
23	23	181/2	181/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		-1	53	F3	3		401
23	23	91	91	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		1	55	G3	3		402
23	23	91	91	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		2	62	D4	4		397
23	23	91	91	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		1	67	G4	4		394
23	23	91	91	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		5	71	B4	4		391
23	23	183/2	183/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		4	64	E4	4		398
24	24	92	92	0.5	0	0	4/4	2	2	1/8	1/8	1		2	50	D3	3		423
24	24	92	92	0.5	0	0	4/4	2	1	1/8	1/8	1		-1	65	F4	4		415
24	24	92	92	0.5	0	0	4/4	1	2	1/8	1/8	1		3	69	A4	4		407
24	24	92	92	1.0	0	0	4/4	1	1	1/4	1/4	1		2	74	D5	5		403
24	24	185/2	185/2	0.5	1/8	1/8	4/4	2	2	1/8	1/8	1		4	52	E3	3		424
24	24	185/2	185/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		4	64	E4	4		416
24	24	185/2	185/2	0.5	1/8	1/8	4/4	1	2	1/8	1/8	1		1	67	G4	4		408
24	24	93	93	1.0	1/4	1/4	4/4	2	2	1/4	1/4	1		-1	53	F3	3		425
24	24	93	93	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		2	62	D4	4		417
24	24	93	93	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		-1	65	F4	4		409
24	24	93	93	1.0	1/4	1/4	4/4	1	1	1/4	1/4	1		3	69	A4	4		404
24	24	187/2	187/2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		0	60	C4	4		418
24	24	187/2	187/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		4	64	E4	4		410
24	24	94	94	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		-1	53	F3	3		426
24	24	94	94	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		5	59	B3	3		419
24	24	94	94	0.5	1/2	1/2	4/4	1	2	1/8	1/8	1		2	62	D4	4		411
24	24	94	94	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4		405
24	24	189/2	189/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		4	52	E3	3		427
24	24	189/2	189/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		7	61	C#4	4		420
24	24	189/2	189/2	0.5	5/8	5/8	4/4	1	2	1/8	1/8	1		4	64	E4	4		412
24	24	95	95	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		2	50	D3	3		428
24	24	95	95	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1		3	57	A3	3		413
24	24	95	95	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		2	62	D4	4		421
24	24	95	95	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4		406
24	24	191/2	191/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		-1	53	F3	3		429
24	24	191/2	191/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		3	57	A3	3		422
24	24	191/2	191/2	0.5	7/8	7/8	4/4	1	2	1/8	1/8	1		2	62	D4	4		414
25	25	96	96	2.0	0	0	4/4	2	1	1/2	1/2	1		3	57	A3	3		434
25	25	96	96	2.0	0	0	4/4	2	2	1/2	1/2	1		3	57	A3	3		437
25	25	96	96	2.0	0	0	4/4	1	2	1/2	1/2	1		7	61	C#4	4		432
25	25	96	96	2.0	0	0	4/4	1	1	1/2	1/2	1		4	64	E4	4		430
25	25	99	99	0.5	3/4	3/4	4/4	2	2	1/8	1/8	1		-1	53	F3	3		438
25	25	99	99	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		3	57	A3	3		435
25	25	99	99	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		2	62	D4	4		431
25	25	99	99	1.0	3/4	3/4	4/4	1	2	1/4	1/4	1		2	62	D4	4		433
25	25	199/2	199/2	0.5	7/8	7/8	4/4	2	2	1/8	1/8	1		4	52	E3	3		439
25	25	199/2	199/2	0.5	7/8	7/8	4/4	2	1	1/8	1/8	1		1	55	G3	3		436
26	26	100	100	1.0	0	0	4/4	2	2	1/4	1/4	1		2	50	D3	3		458
26	26	100	100	0.5	0	0	4/4	2	1	1/8	1/8	1		-1	53	F3	3		450
26	26	100	100	1.0	0	0	4/4	1	2	1/4	1/4	1		2	62	D4	4		443
26	26	100	100	2.0	0	0	4/4	1	1	1/2	1/2	1		3	69	A4	4		440
26	26	201/2	201/2	0.5	1/8	1/8	4/4	2	1	1/8	1/8	1		4	52	E3	3		451
26	26	101	101	0.5	1/4	1/4	4/4	2	2	1/8	1/8	1		3	45	A2	2		459
26	26	101	101	1.0	1/4	1/4	4/4	2	1	1/4	1/4	1		-1	53	F3	3		452
26	26	101	101	0.5	1/4	1/4	4/4	1	2	1/8	1/8	1		0	60	C4	4		444
26	26	203/2	203/2	0.5	3/8	3/8	4/4	2	2	1/8	1/8	1		5	47	B2	2		460
26	26	203/2	203/2	0.5	3/8	3/8	4/4	1	2	1/8	1/8	1		2	62	D4	4		445
26	26	102	102	0.5	1/2	1/2	4/4	2	2	1/8	1/8	1		0	48	C3	3		461
26	26	102	102	0.5	1/2	1/2	4/4	2	1	1/8	1/8	1		4	52	E3	3		453
26	26	102	102	1.0	1/2	1/2	4/4	1	2	1/4	1/4	1	1	4	64	E4	4		446
26	26	102	102	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		1	67	G4	4		441
26	26	205/2	205/2	0.5	5/8	5/8	4/4	2	2	1/8	1/8	1		7	49	C#3	3		462
26	26	205/2	205/2	0.5	5/8	5/8	4/4	2	1	1/8	1/8	1		3	57	A3	3		454
26	26	103	103	1.0	3/4	3/4	4/4	2	2	1/4	1/4	1		2	50	D3	3		463
26	26	103	103	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		3	57	A3	3		455
26	26	103	103	0.5	3/4	3/4	4/4	1	2	1/8	1/8	1	-1	4	64	E4	4		447
26	26	103	103	1.0	3/4	3/4	4/4	1	1	1/4	1/4	1		-1	65	F4	4		442
26	26	207/2	207/2	0.25	7/8	7/8	4/4	2	1	1/16	1/16	1		5	59	B3	3		456
26	26	207/2	207/2	0.25	7/8	7/8	4/4	1	2	1/16	1/16	1		2	62	D4	4		448
26	26	415/4	415/4	0.25	15/16	15/16	4/4	2	1	1/16	1/16	1		3	57	A3	3		457
26	26	415/4	415/4	0.25	15/16	15/16	4/4	1	2	1/16	1/16	1		0	60	C4	4		449
27	27	104	104	4.0	0	0	4/4	2	2	1	1	1		4	52	E3	3		467
27	27	104	104	4.0	0	0	4/4	2	1	1	1	1		8	56	G#3	3		466
27	27	104	104	4.0	0	0	4/4	1	2	1	1	1		5	59	B3	3		465
27	27	104	104	4.0	0	0	4/4	1	1	1	1	1		4	64	E4	4		464
