mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
13	12	43	43	0.5	1/2	1/2	4/4	2	1	1/8		1/8	1		6	54	F#3	3	278
13	12	43	43	0.5	1/2	1/2	4/4	2	2	1/8		1/8	1	-1	3	57	A3	3	285
13	12	43	43	0.5	1/2	1/2	4/4	1	2	1/8		1/8	1		9	63	D#4	4	271
13	12	43	43	0.5	1/2	1/2	4/4	1	1	1/8		1/8	1		5	71	B4	4	265
13	12	87/2	87/2	0.5	5/8	5/8	4/4	3	2	1/8		1/8	1		6	42	F#2	2	293
13	12	87/2	87/2	0.5	5/8	5/8	4/4	2	2	1/8		1/8	1		6	54	F#3	3	286
13	12	87/2	87/2	0.5	5/8	5/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	279
13	12	87/2	87/2	0.5	5/8	5/8	4/4	1	1	1/8		1/8	1		9	63	D#4	4	266
13	12	87/2	87/2	0.5	5/8	5/8	4/4	1	2	1/8		1/8	1		6	66	F#4	4	272
13	12	44	44	0.5	3/4	3/4	4/4	3	2	1/8		1/8	1		1	43	G2	2	294
13	12	44	44	0.5	3/4	3/4	4/4	2	2	1/8		1/8	1		1	55	G3	3	287
13	12	44	44	0.5	3/4	3/4	4/4	2	1	1/8		1/8	1		5	59	B3	3	280
13	12	44	44	0.5	3/4	3/4	4/4	1	1	1/8		1/8	1		4	64	E4	4	267
13	12	44	44	0.5	3/4	3/4	4/4	1	2	1/8		1/8	1		4	64	E4	4	273
13	12	89/2	89/2	0.5	7/8	7/8	4/4	3	2	1/8		1/8	1		0	36	C2	2	295
13	12	89/2	89/2	0.5	7/8	7/8	4/4	2	2	1/8		1/8	1		0	48	C3	3	288
13	12	89/2	89/2	0.5	7/8	7/8	4/4	2	1	1/8		1/8	1		3	57	A3	3	281
13	12	89/2	89/2	0.5	7/8	7/8	4/4	1	2	1/8		1/8	1		4	64	E4	4	274
13	12	89/2	89/2	0.5	7/8	7/8	4/4	1	1	1/8		1/8	1		3	69	A4	4	268
14	13	45	45	0.5	0	0	4/4	3	2	1/8		1/8	1		5	35	B1	1	311
14	13	45	45	0.5	0	0	4/4	2	2	1/8		1/8	1		5	47	B2	2	307
14	13	45	45	1.0	0	0	4/4	2	1	1/4		1/4	1		5	59	B3	3	303
14	13	45	45	1.0	0	0	4/4	1	2	1/4		1/4	1		4	64	E4	4	300
14	13	45	45	1.0	0	0	4/4	1	1	1/4		1/4	1		1	67	G4	4	296
14	13	91/2	91/2	0.5	1/8	1/8	4/4	3	2	1/8		1/8	1		3	33	A1	1	312
14	13	91/2	91/2	0.5	1/8	1/8	4/4	2	2	1/8		1/8	1		3	45	A2	2	308
14	13	46	46	1.0	1/4	1/4	4/4	3	2	1/4		1/4	1		5	35	B1	1	313
14	13	46	46	1.0	1/4	1/4	4/4	2	2	1/4		1/4	1		5	47	B2	2	309
14	13	46	46	0.5	1/4	1/4	4/4	2	1	1/8		1/8	1		3	57	A3	3	304
14	13	46	46	1.0	1/4	1/4	4/4	1	2	1/4		1/4	1		9	63	D#4	4	301
14	13	46	46	0.5	1/4	1/4	4/4	1	1	1/8		1/8	1		6	66	F#4	4	297
14	13	93/2	93/2	0.5	3/8	3/8	4/4	2	1	1/8		1/8	1		1	55	G3	3	305
14	13	93/2	93/2	0.5	3/8	3/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	298
14	13	47	47	1.0	1/2	1/2	4/4	3	2	1/4		1/4	1		4	40	E2	2	314
14	13	47	47	1.0	1/2	1/2	4/4	2	2	1/4		1/4	1		4	52	E3	3	310
14	13	47	47	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		1	55	G3	3	306
14	13	47	47	1.0	1/2	1/2	4/4	1	2	1/4		1/4	1		5	59	B3	3	302
14	13	47	47	1.0	1/2	1/2	4/4	1	1	1/4		1/4	1		4	64	E4	4	299
