mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
9	7	25	29	0.5		0	0	4/4	8	2	1/8	1/8	1		2	50	D3	3	314
9	7	25	29	0.5		0	0	4/4	9	2	1/8	1/8	1		2	50	D3	3	320
9	7	25	29	1.0		0	0	4/4	6	1	1/4	1/4	1		3	57	A3	3	300
9	7	25	29	1.0		0	0	4/4	7	1	1/4	1/4	1		3	57	A3	3	310
9	7	25	29	1.0		0	0	4/4	4	2	1/4	1/4	1		4	64	E4	4	286
9	7	25	29	1.0		0	0	4/4	5	2	1/4	1/4	1		4	64	E4	4	295
9	7	25	29	1.0		0	0	4/4	3	1	1/4	1/4	1		1	67	G4	4	282
9	7	25	29	1.0		0	0	4/4	5	1	1/4	1/4	1		1	67	G4	4	291
9	7	25	29	1.0		0	0	4/4	1	2	1/4	1/4	1		3	69	A4	4	273
9	7	25	29	1.0		0	0	4/4	1	2	1/4	1/4	1		4	76	E5	5	273
9	7	25	29	4.0		0	0	4/4	1	1	1	1	1	1	3	81	A5	5	272
9	7	51/2	59/2	0.5		1/8	1/8	4/4	10	2	1/8	1/8	1		7	37	C#2	2	327
9	7	51/2	59/2	0.5		1/8	1/8	4/4	6	2	1/8	1/8	1		7	49	C#3	3	305
9	7	51/2	59/2	0.5		1/8	1/8	4/4	8	2	1/8	1/8	1		7	49	C#3	3	315
9	7	51/2	59/2	0.5		1/8	1/8	4/4	9	2	1/8	1/8	1		7	49	C#3	3	321
9	7	26	30	1.0		1/4	1/4	4/4	10	2	1/4	1/4	1		2	38	D2	2	328
9	7	26	30	1.0		1/4	1/4	4/4	2	1	1/4	1/4	1		2	50	D3	3	279
9	7	26	30	1.0		1/4	1/4	4/4	6	2	1/4	1/4	1		2	50	D3	3	306
9	7	26	30	1.0		1/4	1/4	4/4	8	2	1/4	1/4	1		2	50	D3	3	316
9	7	26	30	1.0		1/4	1/4	4/4	9	2	1/4	1/4	1		2	50	D3	3	322
9	7	26	30	1.0		1/4	1/4	4/4	6	1	1/4	1/4	1		3	57	A3	3	301
9	7	26	30	1.0		1/4	1/4	4/4	7	1	1/4	1/4	1		3	57	A3	3	311
9	7	26	30	1.0		1/4	1/4	4/4	4	2	1/4	1/4	1		2	62	D4	4	287
9	7	26	30	1.0		1/4	1/4	4/4	5	2	1/4	1/4	1		2	62	D4	4	296
9	7	26	30	1.0		1/4	1/4	4/4	3	1	1/4	1/4	1		6	66	F#4	4	283
9	7	26	30	1.0		1/4	1/4	4/4	5	1	1/4	1/4	1		6	66	F#4	4	292
9	7	26	30	1.0		1/4	1/4	4/4	1	2	1/4	1/4	1		2	74	D5	5	274
9	7	26	30	1.0		1/4	1/4	4/4	1	2	1/4	1/4	1		6	78	F#5	5	274
9	7	27	31	1.0		1/2	1/2	4/4	10	2	1/4	1/4	1		3	33	A1	1	329
9	7	27	31	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1		3	45	A2	2	280
9	7	27	31	1.0		1/2	1/2	4/4	6	2	1/4	1/4	1		3	45	A2	2	307
9	7	27	31	1.0		1/2	1/2	4/4	8	2	1/4	1/4	1		3	45	A2	2	317
9	7	27	31	1.0		1/2	1/2	4/4	9	2	1/4	1/4	1		3	45	A2	2	323
9	7	27	31	1.0		1/2	1/2	4/4	6	1	1/4	1/4	1		3	57	A3	3	302
9	7	27	31	1.0		1/2	1/2	4/4	7	1	1/4	1/4	1		3	57	A3	3	312
9	7	27	31	0.5		1/2	1/2	4/4	4	2	1/8	1/8	1		2	62	D4	4	288
9	7	27	31	0.5		1/2	1/2	4/4	5	2	1/8	1/8	1		2	62	D4	4	297
9	7	27	31	1.0		1/2	1/2	4/4	3	1	1/4	1/4	1		4	64	E4	4	284
9	7	27	31	1.0		1/2	1/2	4/4	5	1	1/4	1/4	1		4	64	E4	4	293
9	7	27	31	1.0		1/2	1/2	4/4	1	2	1/4	1/4	1		4	76	E5	5	275
9	7	27	31	1.0		1/2	1/2	4/4	1	2	1/4	1/4	1		1	79	G5	5	275
9	7	55/2	63/2	0.5		5/8	5/8	4/4	4	2	1/8	1/8	1		7	61	C#4	4	289
9	7	55/2	63/2	0.5		5/8	5/8	4/4	5	2	1/8	1/8	1		7	61	C#4	4	298
9	7	28	32	0.5		3/4	3/4	4/4	10	2	1/8	1/8	1		2	38	D2	2	330
9	7	28	32	0.5		3/4	3/4	4/4	6	2	1/8	1/8	1		2	50	D3	3	308
9	7	28	32	0.5		3/4	3/4	4/4	8	2	1/8	1/8	1		2	50	D3	3	318
9	7	28	32	0.5		3/4	3/4	4/4	9	2	1/8	1/8	1		2	50	D3	3	324
9	7	28	32	1.0		3/4	3/4	4/4	2	1	1/4	1/4	1		2	50	D3	3	281
9	7	28	32	1.0		3/4	3/4	4/4	6	1	1/4	1/4	1		3	57	A3	3	303
9	7	28	32	1.0		3/4	3/4	4/4	7	1	1/4	1/4	1		3	57	A3	3	313
9	7	28	32	1.0		3/4	3/4	4/4	4	2	1/4	1/4	1		2	62	D4	4	290
9	7	28	32	1.0		3/4	3/4	4/4	5	2	1/4	1/4	1		2	62	D4	4	299
9	7	28	32	1.0		3/4	3/4	4/4	3	1	1/4	1/4	1		6	66	F#4	4	285
9	7	28	32	1.0		3/4	3/4	4/4	5	1	1/4	1/4	1		6	66	F#4	4	294
9	7	28	32	0.5		3/4	3/4	4/4	1	2	1/8	1/8	1		2	74	D5	5	276
9	7	28	32	0.5		3/4	3/4	4/4	1	2	1/8	1/8	1		6	78	F#5	5	276
9	7	57/2	65/2	0.5		7/8	7/8	4/4	10	2	1/8	1/8	1		4	40	E2	2	331
9	7	57/2	65/2	0.5		7/8	7/8	4/4	6	2	1/8	1/8	1		4	52	E3	3	309
9	7	57/2	65/2	0.5		7/8	7/8	4/4	8	2	1/8	1/8	1		4	52	E3	3	319
9	7	57/2	65/2	0.5		7/8	7/8	4/4	9	2	1/8	1/8	1		4	52	E3	3	325
9	7	57/2	65/2	0.5		7/8	7/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	277
9	7	57/2	65/2	0.5		7/8	7/8	4/4	1	2	1/8	1/8	1		1	79	G5	5	277
10	8	29	33	1.0		0	0	4/4	10	2	1/4	1/4	1		6	42	F#2	2	384
10	8	29	33	1.0		0	0	4/4	2	1	1/4	1/4	1		2	50	D3	3	342
10	8	29	33	1.0		0	0	4/4	6	2	1/4	1/4	1		6	54	F#3	3	367
10	8	29	33	1.0		0	0	4/4	8	2	1/4	1/4	1		6	54	F#3	3	376
10	8	29	33	1.0		0	0	4/4	9	2	1/4	1/4	1		6	54	F#3	3	380
10	8	29	33	1.0		0	0	4/4	6	1	1/4	1/4	1		3	57	A3	3	362
10	8	29	33	1.0		0	0	4/4	7	1	1/4	1/4	1		3	57	A3	3	371
10	8	29	33	1.0		0	0	4/4	1	2	1/4	1/4	1		2	62	D4	4	338
10	8	29	33	1.0		0	0	4/4	3	1	1/4	1/4	1		2	62	D4	4	346
10	8	29	33	1.0		0	0	4/4	4	2	1/4	1/4	1		2	62	D4	4	350
10	8	29	33	1.0		0	0	4/4	5	1	1/4	1/4	1		2	62	D4	4	354
10	8	29	33	1.0		0	0	4/4	5	2	1/4	1/4	1		2	62	D4	4	358
10	8	29	33	0.5		0	0	4/4	1	1	1/8	1/8	1	-1	3	81	A5	5	332
10	8	59/2	67/2	1.0		1/8	1/8	4/4	1	1	1/4	1/4	1		2	86	D6	6	333
10	8	30	34	1.0		1/4	1/4	4/4	10	2	1/4	1/4	1		4	40	E2	2	385
10	8	30	34	1.0		1/4	1/4	4/4	2	1	1/4	1/4	1		3	45	A2	2	343
10	8	30	34	1.0		1/4	1/4	4/4	6	2	1/4	1/4	1		4	52	E3	3	368
10	8	30	34	1.0		1/4	1/4	4/4	8	2	1/4	1/4	1		4	52	E3	3	377
10	8	30	34	1.0		1/4	1/4	4/4	9	2	1/4	1/4	1		4	52	E3	3	381
10	8	30	34	1.0		1/4	1/4	4/4	4	2	1/4	1/4	1		1	55	G3	3	351
10	8	30	34	1.0		1/4	1/4	4/4	5	2	1/4	1/4	1		1	55	G3	3	359
10	8	30	34	0.5		1/4	1/4	4/4	6	1	1/8	1/8	1		5	59	B3	3	363
10	8	30	34	0.5		1/4	1/4	4/4	7	1	1/8	1/8	1		5	59	B3	3	372
10	8	30	34	1.0		1/4	1/4	4/4	3	1	1/4	1/4	1		4	64	E4	4	347
10	8	30	34	1.0		1/4	1/4	4/4	5	1	1/4	1/4	1		4	64	E4	4	355
10	8	30	34	1.0		1/4	1/4	4/4	1	2	1/4	1/4	1		3	69	A4	4	339
10	8	30	34	1.0		1/4	1/4	4/4	1	2	1/4	1/4	1		1	79	G5	5	339
10	8	61/2	69/2	0.5		3/8	3/8	4/4	6	1	1/8	1/8	1		7	61	C#4	4	364
10	8	61/2	69/2	0.5		3/8	3/8	4/4	7	1	1/8	1/8	1		7	61	C#4	4	373
10	8	61/2	69/2	0.5		3/8	3/8	4/4	1	1	1/8	1/8	1		7	85	C#6	6	334
10	8	31	35	1.0		1/2	1/2	4/4	10	2	1/4	1/4	1		2	38	D2	2	386
10	8	31	35	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1		2	50	D3	3	344
10	8	31	35	1.0		1/2	1/2	4/4	6	2	1/4	1/4	1		2	50	D3	3	369
10	8	31	35	1.0		1/2	1/2	4/4	8	2	1/4	1/4	1		2	50	D3	3	378
10	8	31	35	1.0		1/2	1/2	4/4	9	2	1/4	1/4	1		2	50	D3	3	382
10	8	31	35	1.0		1/2	1/2	4/4	6	1	1/4	1/4	1		6	54	F#3	3	365
10	8	31	35	1.0		1/2	1/2	4/4	7	1	1/4	1/4	1		6	54	F#3	3	374
10	8	31	35	1.0		1/2	1/2	4/4	4	2	1/4	1/4	1		3	57	A3	3	352
10	8	31	35	1.0		1/2	1/2	4/4	5	2	1/4	1/4	1		3	57	A3	3	360
10	8	31	35	1.0		1/2	1/2	4/4	3	1	1/4	1/4	1		6	66	F#4	4	348
10	8	31	35	1.0		1/2	1/2	4/4	5	1	1/4	1/4	1		6	66	F#4	4	356
10	8	31	35	1.0		1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	A4	4	340
10	8	31	35	1.0		1/2	1/2	4/4	1	2	1/4	1/4	1		6	78	F#5	5	340
10	8	31	35	1.0		1/2	1/2	4/4	1	1	1/4	1/4	1		2	86	D6	6	335
10	8	32	36	1.0		3/4	3/4	4/4	10	2	1/4	1/4	1		3	33	A1	1	387
10	8	32	36	1.0		3/4	3/4	4/4	2	1	1/4	1/4	1		3	45	A2	2	345
10	8	32	36	1.0		3/4	3/4	4/4	6	2	1/4	1/4	1		3	45	A2	2	370
10	8	32	36	1.0		3/4	3/4	4/4	8	2	1/4	1/4	1		3	45	A2	2	379
10	8	32	36	1.0		3/4	3/4	4/4	9	2	1/4	1/4	1		3	45	A2	2	383
10	8	32	36	1.0		3/4	3/4	4/4	6	1	1/4	1/4	1		4	64	E4	4	366
10	8	32	36	1.0		3/4	3/4	4/4	7	1	1/4	1/4	1		4	64	E4	4	375
10	8	32	36	1.0		3/4	3/4	4/4	4	2	1/4	1/4	1		3	69	A4	4	353
10	8	32	36	1.0		3/4	3/4	4/4	5	2	1/4	1/4	1		3	69	A4	4	361
10	8	32	36	1.0		3/4	3/4	4/4	3	1	1/4	1/4	1		7	73	C#5	5	349
10	8	32	36	1.0		3/4	3/4	4/4	5	1	1/4	1/4	1		7	73	C#5	5	357
10	8	32	36	1.0		3/4	3/4	4/4	1	2	1/4	1/4	1		4	76	E5	5	341
10	8	32	36	0.5		3/4	3/4	4/4	1	1	1/8	1/8	1		3	81	A5	5	336
10	8	32	36	0.5		3/4	3/4	4/4	1	1	1/8	1/8	1		7	85	C#6	6	336
10	8	65/2	73/2	0.5		7/8	7/8	4/4	1	1	1/8	1/8	1		1	79	G5	5	337
10	8	65/2	73/2	0.5		7/8	7/8	4/4	1	1	1/8	1/8	1		5	83	B5	5	337
11	9	33	37	1.0		0	0	4/4	10	2	1/4	1/4	1		2	38	D2	2	453
11	9	33	37	1.0		0	0	4/4	2	1	1/4	1/4	1		2	50	D3	3	402
11	9	33	37	1.0		0	0	4/4	6	2	1/4	1/4	1		2	50	D3	3	430
11	9	33	37	1.0		0	0	4/4	8	2	1/4	1/4	1		2	50	D3	3	441
11	9	33	37	1.0		0	0	4/4	9	2	1/4	1/4	1		2	50	D3	3	447
11	9	33	37	1.0		0	0	4/4	6	1	1/4	1/4	1		2	62	D4	4	425
11	9	33	37	1.0		0	0	4/4	7	1	1/4	1/4	1		2	62	D4	4	436
11	9	33	37	1.0		0	0	4/4	4	2	1/4	1/4	1		3	69	A4	4	411
11	9	33	37	1.0		0	0	4/4	5	2	1/4	1/4	1		3	69	A4	4	421
11	9	33	37	1.0		0	0	4/4	3	1	1/4	1/4	1		2	74	D5	5	405
11	9	33	37	1.0		0	0	4/4	5	1	1/4	1/4	1		2	74	D5	5	415
11	9	33	37	0.5		0	0	4/4	1	2	1/8	1/8	1		6	78	F#5	5	393
11	9	33	37	1.0		0	0	4/4	1	3	1/4	1/4	1		6	78	F#5	5	399
11	9	33	37	2.0		0	0	4/4	1	1	1/2	1/2	1	1	3	81	A5	5	388
11	9	67/2	75/2	0.5		1/8	1/8	4/4	1	2	1/8	1/8	1		2	74	D5	5	394
11	9	34	38	1.0		1/4	1/4	4/4	10	2	1/4	1/4	1		4	40	E2	2	454
11	9	34	38	1.0		1/4	1/4	4/4	2	1	1/4	1/4	1		3	45	A2	2	403
11	9	34	38	1.0		1/4	1/4	4/4	6	2	1/4	1/4	1		4	52	E3	3	431
11	9	34	38	1.0		1/4	1/4	4/4	8	2	1/4	1/4	1		4	52	E3	3	442
11	9	34	38	1.0		1/4	1/4	4/4	9	2	1/4	1/4	1		4	52	E3	3	448
11	9	34	38	1.0		1/4	1/4	4/4	6	1	1/4	1/4	1		1	55	G3	3	426
11	9	34	38	1.0		1/4	1/4	4/4	7	1	1/4	1/4	1		1	55	G3	3	437
11	9	34	38	1.0		1/4	1/4	4/4	4	2	1/4	1/4	1		1	67	G4	4	412
11	9	34	38	1.0		1/4	1/4	4/4	5	2	1/4	1/4	1		1	67	G4	4	422
11	9	34	38	0.5		1/4	1/4	4/4	3	1	1/8	1/8	1		7	73	C#5	5	406
11	9	34	38	0.5		1/4	1/4	4/4	5	1	1/8	1/8	1		7	73	C#5	5	416
11	9	34	38	1.0		1/4	1/4	4/4	1	3	1/4	1/4	1		4	76	E5	5	400
11	9	34	38	0.5		1/4	1/4	4/4	1	2	1/8	1/8	1		1	79	G5	5	395
11	9	69/2	77/2	0.5		3/8	3/8	4/4	3	1	1/8	1/8	1		5	71	B4	4	407
11	9	69/2	77/2	0.5		3/8	3/8	4/4	5	1	1/8	1/8	1		5	71	B4	4	417
11	9	69/2	77/2	0.5		3/8	3/8	4/4	1	2	1/8	1/8	1		4	76	E5	5	396
11	9	35	39	0.5		1/2	1/2	4/4	10	2	1/8	1/8	1		6	42	F#2	2	455
11	9	35	39	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1		2	50	D3	3	404
11	9	35	39	0.5		1/2	1/2	4/4	6	2	1/8	1/8	1		6	54	F#3	3	432
11	9	35	39	0.5		1/2	1/2	4/4	8	2	1/8	1/8	1		6	54	F#3	3	443
11	9	35	39	0.5		1/2	1/2	4/4	9	2	1/8	1/8	1		6	54	F#3	3	449
11	9	35	39	0.5		1/2	1/2	4/4	6	1	1/8	1/8	1		2	62	D4	4	427
11	9	35	39	0.5		1/2	1/2	4/4	7	1	1/8	1/8	1		2	62	D4	4	438
11	9	35	39	1.0		1/2	1/2	4/4	4	2	1/4	1/4	1		6	66	F#4	4	413
11	9	35	39	1.0		1/2	1/2	4/4	5	2	1/4	1/4	1		6	66	F#4	4	423
11	9	35	39	1.0		1/2	1/2	4/4	3	1	1/4	1/4	1		3	69	A4	4	408
11	9	35	39	1.0		1/2	1/2	4/4	5	1	1/4	1/4	1		3	69	A4	4	418
11	9	35	39	1.5		1/2	1/2	4/4	1	3	3/8	1/4	3/2		2	74	D5	5	401
11	9	35	39	0.5		1/2	1/2	4/4	1	1	1/8	1/8	1	-1	3	81	A5	5	389
11	9	35	39	0.5		1/2	1/2	4/4	1	2	1/8	1/8	1		3	81	A5	5	397
11	9	71/2	79/2	0.5		5/8	5/8	4/4	10	2	1/8	1/8	1		4	40	E2	2	456
11	9	71/2	79/2	0.5		5/8	5/8	4/4	6	2	1/8	1/8	1		4	52	E3	3	433
11	9	71/2	79/2	0.5		5/8	5/8	4/4	8	2	1/8	1/8	1		4	52	E3	3	444
11	9	71/2	79/2	0.5		5/8	5/8	4/4	9	2	1/8	1/8	1		4	52	E3	3	450
11	9	71/2	79/2	0.5		5/8	5/8	4/4	6	1	1/8	1/8	1		4	64	E4	4	428
11	9	71/2	79/2	0.5		5/8	5/8	4/4	7	1	1/8	1/8	1		4	64	E4	4	439
11	9	71/2	79/2	0.5		5/8	5/8	4/4	1	2	1/8	1/8	1		3	69	A4	4	398
11	9	71/2	79/2	0.5		5/8	5/8	4/4	1	1	1/8	1/8	1		1	79	G5	5	390
11	9	36	40	0.5		3/4	3/4	4/4	10	2	1/8	1/8	1		2	38	D2	2	457
11	9	36	40	0.5		3/4	3/4	4/4	6	2	1/8	1/8	1		2	50	D3	3	434
11	9	36	40	0.5		3/4	3/4	4/4	8	2	1/8	1/8	1		2	50	D3	3	445
11	9	36	40	0.5		3/4	3/4	4/4	9	2	1/8	1/8	1		2	50	D3	3	451
11	9	36	40	1.0		3/4	3/4	4/4	4	2	1/4	1/4	1		6	66	F#4	4	414
11	9	36	40	1.0		3/4	3/4	4/4	5	2	1/4	1/4	1		6	66	F#4	4	424
11	9	36	40	1.0		3/4	3/4	4/4	6	1	1/4	1/4	1		6	66	F#4	4	429
11	9	36	40	1.0		3/4	3/4	4/4	7	1	1/4	1/4	1		6	66	F#4	4	440
11	9	36	40	0.5		3/4	3/4	4/4	3	1	1/8	1/8	1		5	71	B4	4	409
11	9	36	40	0.5		3/4	3/4	4/4	5	1	1/8	1/8	1		5	71	B4	4	419
11	9	36	40	0.5		3/4	3/4	4/4	1	1	1/8	1/8	1		6	78	F#5	5	391
11	9	73/2	81/2	0.5		7/8	7/8	4/4	10	2	1/8	1/8	1		7	37	C#2	2	458
11	9	73/2	81/2	0.5		7/8	7/8	4/4	6	2	1/8	1/8	1		7	49	C#3	3	435
11	9	73/2	81/2	0.5		7/8	7/8	4/4	8	2	1/8	1/8	1		7	49	C#3	3	446
11	9	73/2	81/2	0.5		7/8	7/8	4/4	9	2	1/8	1/8	1		7	49	C#3	3	452
11	9	73/2	81/2	0.5		7/8	7/8	4/4	1	1	1/8	1/8	1		3	69	A4	4	392
11	9	73/2	81/2	0.5		7/8	7/8	4/4	3	1	1/8	1/8	1		7	73	C#5	5	410
11	9	73/2	81/2	0.5		7/8	7/8	4/4	5	1	1/8	1/8	1		7	73	C#5	5	420
11	9	73/2	81/2	0.5		7/8	7/8	4/4	1	1	1/8	1/8	1		4	76	E5	5	392
12	10	37	41	1.0		0	0	4/4	10	2	1/4	1/4	1		5	35	B1	1	522
12	10	37	41	1.0		0	0	4/4	6	2	1/4	1/4	1		5	47	B2	2	503
12	10	37	41	1.0		0	0	4/4	8	2	1/4	1/4	1		5	47	B2	2	514
12	10	37	41	1.0		0	0	4/4	9	2	1/4	1/4	1		5	47	B2	2	518
12	10	37	41	0.5		0	0	4/4	4	2	1/8	1/8	1		6	66	F#4	4	483
12	10	37	41	0.5		0	0	4/4	5	2	1/8	1/8	1		6	66	F#4	4	492
12	10	37	41	0.5		0	0	4/4	6	1	1/8	1/8	1		6	66	F#4	4	497
12	10	37	41	0.5		0	0	4/4	7	1	1/8	1/8	1		6	66	F#4	4	508
12	10	37	41	0.25		0	0	4/4	1	2	1/16	1/16	1		2	74	D5	5	467
12	10	37	41	1.0		0	0	4/4	3	1	1/4	1/4	1		2	74	D5	5	479
12	10	37	41	1.0		0	0	4/4	5	1	1/4	1/4	1		2	74	D5	5	488
12	10	37	41	0.25		0	0	4/4	1	1	1/16	1/16	1		6	78	F#5	5	459
12	10	149/4	165/4	0.25		1/16	1/16	4/4	1	2	1/16	1/16	1		4	76	E5	5	468
12	10	149/4	165/4	0.25		1/16	1/16	4/4	1	1	1/16	1/16	1		8	80	G#5	5	460
12	10	75/2	83/2	0.5		1/8	1/8	4/4	6	1	1/8	1/8	1		2	62	D4	4	498
12	10	75/2	83/2	0.5		1/8	1/8	4/4	7	1	1/8	1/8	1		2	62	D4	4	509
12	10	75/2	83/2	0.5		1/8	1/8	4/4	4	2	1/8	1/8	1		5	71	B4	4	484
12	10	75/2	83/2	0.5		1/8	1/8	4/4	5	2	1/8	1/8	1		5	71	B4	4	493
12	10	75/2	83/2	0.5		1/8	1/8	4/4	1	2	1/8	1/8	1		6	78	F#5	5	469
12	10	75/2	83/2	1.0		1/8	1/8	4/4	1	1	1/4	1/4	1		3	81	A5	5	461
12	10	38	42	1.0		1/4	1/4	4/4	10	3	1/4	1/4	1		4	28	E1	1	525
12	10	38	42	1.0		1/4	1/4	4/4	6	3	1/4	1/4	1		4	40	E2	2	507
12	10	38	42	1.0		1/4	1/4	4/4	9	3	1/4	1/4	1		4	40	E2	2	521
12	10	38	42	1.0		1/4	1/4	4/4	6	2	1/4	1/4	1		4	52	E3	3	504
12	10	38	42	1.0		1/4	1/4	4/4	8	2	1/4	1/4	1		4	52	E3	3	515
12	10	38	42	0.5		1/4	1/4	4/4	6	1	1/8	1/8	1		5	59	B3	3	499
12	10	38	42	0.5		1/4	1/4	4/4	7	1	1/8	1/8	1		5	59	B3	3	510
12	10	38	42	1.0		1/4	1/4	4/4	4	2	1/4	1/4	1		5	71	B4	4	485
12	10	38	42	1.0		1/4	1/4	4/4	5	2	1/4	1/4	1		5	71	B4	4	494
12	10	38	42	1.0		1/4	1/4	4/4	1	2	1/4	1/4	1		4	76	E5	5	470
12	10	38	42	1.0		1/4	1/4	4/4	3	1	1/4	1/4	1		4	76	E5	5	480
12	10	38	42	1.0		1/4	1/4	4/4	5	1	1/4	1/4	1		4	76	E5	5	489
12	10	77/2	85/2	0.5		3/8	3/8	4/4	6	1	1/8	1/8	1		4	64	E4	4	500
12	10	77/2	85/2	0.5		3/8	3/8	4/4	7	1	1/8	1/8	1		4	64	E4	4	511
12	10	77/2	85/2	0.5		3/8	3/8	4/4	1	1	1/8	1/8	1		8	80	G#5	5	462
12	10	39	43	1.0		1/2	1/2	4/4	10	2	1/4	1/4	1		3	33	A1	1	523
12	10	39	43	1.0		1/2	1/2	4/4	2	1	1/4	1/4	1		3	45	A2	2	475
12	10	39	43	1.0		1/2	1/2	4/4	6	2	1/4	1/4	1		3	45	A2	2	505
12	10	39	43	1.0		1/2	1/2	4/4	8	2	1/4	1/4	1		3	45	A2	2	516
12	10	39	43	1.0		1/2	1/2	4/4	9	2	1/4	1/4	1		3	45	A2	2	519
12	10	39	43	1.0		1/2	1/2	4/4	6	1	1/4	1/4	1		4	64	E4	4	501
12	10	39	43	1.0		1/2	1/2	4/4	7	1	1/4	1/4	1		4	64	E4	4	512
12	10	39	43	1.0		1/2	1/2	4/4	1	2	1/4	1/4	1		3	69	A4	4	471
12	10	39	43	1.0		1/2	1/2	4/4	4	2	1/4	1/4	1		3	69	A4	4	486
12	10	39	43	1.0		1/2	1/2	4/4	5	2	1/4	1/4	1		3	69	A4	4	495
12	10	39	43	1.0		1/2	1/2	4/4	3	1	1/4	1/4	1		7	73	C#5	5	481
12	10	39	43	1.0		1/2	1/2	4/4	5	1	1/4	1/4	1		7	73	C#5	5	490
12	10	39	43	1.0		1/2	1/2	4/4	1	2	1/4	1/4	1		4	76	E5	5	471
12	10	39	43	1.0		1/2	1/2	4/4	1	1	1/4	1/4	1		3	81	A5	5	463
12	10	40	44	1.0		3/4	3/4	4/4	10	2	1/4	1/4	1		2	38	D2	2	524
12	10	40	44	0.5		3/4	3/4	4/4	2	1	1/8	1/8	1		2	50	D3	3	476
12	10	40	44	1.0		3/4	3/4	4/4	6	2	1/4	1/4	1		2	50	D3	3	506
12	10	40	44	1.0		3/4	3/4	4/4	8	2	1/4	1/4	1		2	50	D3	3	517
12	10	40	44	1.0		3/4	3/4	4/4	9	2	1/4	1/4	1		2	50	D3	3	520
12	10	40	44	1.0		3/4	3/4	4/4	6	1	1/4	1/4	1		2	62	D4	4	502
12	10	40	44	1.0		3/4	3/4	4/4	7	1	1/4	1/4	1		2	62	D4	4	513
12	10	40	44	0.5		3/4	3/4	4/4	1	1	1/8	1/8	1		3	69	A4	4	464
12	10	40	44	0.5		3/4	3/4	4/4	1	2	1/8	1/8	1		3	69	A4	4	472
12	10	40	44	1.0		3/4	3/4	4/4	4	2	1/4	1/4	1		3	69	A4	4	487
12	10	40	44	1.0		3/4	3/4	4/4	5	2	1/4	1/4	1		3	69	A4	4	496
12	10	40	44	1.0		3/4	3/4	4/4	3	1	1/4	1/4	1		6	78	F#5	5	482
12	10	40	44	1.0		3/4	3/4	4/4	5	1	1/4	1/4	1		6	78	F#5	5	491
12	10	81/2	89/2	0.25		7/8	7/8	4/4	2	1	1/16	1/16	1		2	50	D3	3	477
12	10	81/2	89/2	0.25		7/8	7/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	465
12	10	81/2	89/2	0.25		7/8	7/8	4/4	1	2	1/16	1/16	1		3	69	A4	4	473
12	10	163/4	179/4	0.25		15/16	15/16	4/4	2	1	1/16	1/16	1		2	50	D3	3	478
12	10	163/4	179/4	0.25		15/16	15/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	466
12	10	163/4	179/4	0.25		15/16	15/16	4/4	1	2	1/16	1/16	1		3	69	A4	4	474
13	11	41	45	0.5		0	0	4/4	2	1	1/8	1/8	1		3	45	A2	2	540
13	11	41	45	1.0		0	0	4/4	10	2	1/4	1/4	1		3	45	A2	2	602
13	11	41	45	1.0		0	0	4/4	6	2	1/4	1/4	1		3	57	A3	3	575
13	11	41	45	1.0		0	0	4/4	8	2	1/4	1/4	1		3	57	A3	3	588
13	11	41	45	1.0		0	0	4/4	9	2	1/4	1/4	1		3	57	A3	3	595
13	11	41	45	0.5		0	0	4/4	6	1	1/8	1/8	1		7	61	C#4	4	569
13	11	41	45	0.5		0	0	4/4	7	1	1/8	1/8	1		7	61	C#4	4	582
13	11	41	45	0.5		0	0	4/4	1	1	1/8	1/8	1		3	69	A4	4	526
13	11	41	45	0.5		0	0	4/4	1	2	1/8	1/8	1		3	69	A4	4	533
13	11	41	45	1.0		0	0	4/4	4	2	1/4	1/4	1		3	69	A4	4	552
13	11	41	45	1.0		0	0	4/4	5	2	1/4	1/4	1		3	69	A4	4	563
13	11	41	45	1.0		0	0	4/4	3	1	1/4	1/4	1		4	76	E5	5	547
13	11	41	45	1.0		0	0	4/4	5	1	1/4	1/4	1		4	76	E5	5	558
13	11	83/2	91/2	0.25		1/8	1/8	4/4	2	1	1/16	1/16	1		3	45	A2	2	541
13	11	83/2	91/2	0.5		1/8	1/8	4/4	6	1	1/8	1/8	1		6	66	F#4	4	570
13	11	83/2	91/2	0.5		1/8	1/8	4/4	7	1	1/8	1/8	1		6	66	F#4	4	583
13	11	83/2	91/2	0.25		1/8	1/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	527
13	11	83/2	91/2	0.25		1/8	1/8	4/4	1	2	1/16	1/16	1		3	69	A4	4	534
13	11	167/4	183/4	0.25		3/16	3/16	4/4	2	1	1/16	1/16	1		3	45	A2	2	542
13	11	167/4	183/4	0.25		3/16	3/16	4/4	1	1	1/16	1/16	1		3	69	A4	4	528
