mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
22	20	58	58	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	287									36
22	20	59	59	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	288									36
22	20	60	60	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	289									36
22	20	58	58	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	290									37
22	20	59	59	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	291									37
22	20	60	60	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	292									37
23	21	61	61	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	293									
23	21	61	61	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	294									
23	21	61	61	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	295									
23	21	61	61	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	296									
23	21	61	61	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	297									
