mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	lyrics_5	lyrics_6	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
7	6	20	20	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	263		der		von		daß						
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	264												
7	6	17	17	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	265												
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	266												
7	6	18	18	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	267												
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	268												
7	6	19	19	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	269												
7	6	20	20	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	270												
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	271												
7	6	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	272												
7	6	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	273												
7	6	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	274												
7	6	20	20	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	275												
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	276												
7	6	17	17	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	277												
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	278												
7	6	18	18	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	279												
7	6	19	19	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	280												
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	281												
7	6	20	20	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	282												
7	6	17	17	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	283												
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	284												
7	6	18	18	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	285												
7	6	19	19	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	286												
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	287												
7	6	20	20	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	288												
7	6	17	17	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	289		Got-		-durch		sei-						
7	6	18	18	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	290		-tes		wir		-nem						
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	291												
7	6	19	19	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	292		Trost,		sein		Schutz,						
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	293												
7	6	20	20	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	294		der		von		daß						
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	295												
7	6	17	17	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	296												
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	4	2	1/8	1/8	1	297												
7	6	18	18	0.5	1/4	1/4	Chord	4/4	4	2	1/8	1/8	1	298												
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	4	2	1/8	1/8	1	299												
7	6	19	19	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	300												
7	6	20	20	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	301												
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	302												
7	6	17	17	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	303												
7	6	18	18	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	304												
7	6	19	19	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	305												
7	6	20	20	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	306												
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	307												
7	6	17	17	0.5	0	0	Chord	4/4	5	2	1/8	1/8	1	308												
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	5	2	1/8	1/8	1	309												
7	6	18	18	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	310												
7	6	19	19	0.5	1/2	1/2	Chord	4/4	5	2	1/8	1/8	1	311												
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	5	2	1/8	1/8	1	312												
7	6	20	20	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	313												
7	6	17	17	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	314		Got-		-durch		sei-						
7	6	18	18	0.5	1/4	1/4	Chord	4/4	6	1	1/8	1/8	1	315		-tes		wir		-nem						
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	6	1	1/8	1/8	1	316												
7	6	19	19	0.5	1/2	1/2	Chord	4/4	6	1	1/8	1/8	1	317		Trost,		sein		Schutz,						
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	6	1	1/8	1/8	1	318												
7	6	20	20	0.5	3/4	3/4	Chord	4/4	6	1	1/8	1/8	1	319		der		von		daß						
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	6	1	1/8	1/8	1	320												
7	6	17	17	0.5	0	0	Chord	4/4	6	2	1/8	1/8	1	321												
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	6	2	1/8	1/8	1	322												
7	6	18	18	0.5	1/4	1/4	Chord	4/4	6	2	1/8	1/8	1	323												
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	6	2	1/8	1/8	1	324												
7	6	19	19	1.0	1/2	1/2	Chord	4/4	6	2	1/4	1/4	1	325												
7	6	20	20	0.5	3/4	3/4	Chord	4/4	6	2	1/8	1/8	1	326												
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	6	2	1/8	1/8	1	327												
7	6	17	17	1.0	0	0	Chord	4/4	7	1	1/4	1/4	1	328												
7	6	18	18	1.0	1/4	1/4	Chord	4/4	7	1	1/4	1/4	1	329												
7	6	19	19	1.0	1/2	1/2	Chord	4/4	7	1	1/4	1/4	1	330												
7	6	20	20	0.5	3/4	3/4	Chord	4/4	7	1	1/8	1/8	1	331												
7	6	41/2	41/2	0.5	7/8	7/8	Chord	4/4	7	1	1/8	1/8	1	332												
7	6	17	17	0.5	0	0	Chord	4/4	7	2	1/8	1/8	1	333												
7	6	35/2	35/2	0.5	1/8	1/8	Chord	4/4	7	2	1/8	1/8	1	334												
7	6	18	18	1.0	1/4	1/4	Chord	4/4	7	2	1/4	1/4	1	335												
7	6	19	19	0.5	1/2	1/2	Chord	4/4	7	2	1/8	1/8	1	336												
7	6	39/2	39/2	0.5	5/8	5/8	Chord	4/4	7	2	1/8	1/8	1	337												
7	6	20	20	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	338												
8	7	21	21	0.0	0	0	Tempo	4/4	1	1	0										𝅘𝅥=72.6	73.0	𝅘𝅥	72.6	0.0	
8	7	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	339		uns		Tod		wir						
8	7	22	22	0.0	1/4	1/4	Tempo	4/4	1	1	0										𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	340		er-		und		mit						
8	7	23	23	0.0	1/2	1/2	Tempo	4/4	1	1	0										𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	341		-löst		Pein		Trutz						
8	7	24	24	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	342		hat		er-		an						
8	7	21	21	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	343												
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	344												
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	345												
8	7	24	24	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	346												
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	347												
8	7	21	21	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	348												
8	7	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	349												
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	350												
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	351												
8	7	21	21	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	352												
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	353												
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	354												
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	355												
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	356												
8	7	21	21	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	357												
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	358												
8	7	22	22	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	359												
8	7	23	23	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	360												
8	7	24	24	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	361												
8	7	21	21	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	362		uns		Tod		wir						
8	7	22	22	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	363		er-		und		mit						
8	7	23	23	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	364		-löst		Pein		Trutz						
8	7	24	24	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	365		hat		er-		an						
8	7	21	21	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	366												
8	7	22	22	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	367												
8	7	23	23	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	368												
8	7	24	24	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	369												
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	370												
8	7	21	21	1.5	0	0	Chord	4/4	5	1	3/8	1/4	3/2	371												
8	7	45/2	45/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	372												
8	7	23	23	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	373												
8	7	24	24	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	374												
8	7	21	21	0.5	0	0	Chord	4/4	5	2	1/8	1/8	1	375												
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	5	2	1/8	1/8	1	376												
8	7	22	22	1.0	1/4	1/4	Chord	4/4	5	2	1/4	1/4	1	377												
8	7	23	23	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	378												
8	7	24	24	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	379												
8	7	21	21	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	380		uns		Tod		wir						
8	7	22	22	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	381		er-		und		mit						
8	7	23	23	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	382		-löst		Pein		Trutz						
8	7	24	24	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	383		hat		er-		an						
8	7	21	21	1.0	0	0	Chord	4/4	6	2	1/4	1/4	1	384												
8	7	22	22	1.0	1/4	1/4	Chord	4/4	6	2	1/4	1/4	1	385												
8	7	23	23	1.0	1/2	1/2	Chord	4/4	6	2	1/4	1/4	1	386												
8	7	24	24	0.5	3/4	3/4	Chord	4/4	6	2	1/8	1/8	1	387												
8	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	6	2	1/8	1/8	1	388												
8	7	21	21	1.5	0	0	Chord	4/4	7	1	3/8	1/4	3/2	389												
8	7	45/2	45/2	0.5	3/8	3/8	Chord	4/4	7	1	1/8	1/8	1	390												
8	7	23	23	1.0	1/2	1/2	Chord	4/4	7	1	1/4	1/4	1	391												
8	7	24	24	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	392												
8	7	21	21	0.5	0	0	Chord	4/4	7	2	1/8	1/8	1	393												
8	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	7	2	1/8	1/8	1	394												
8	7	22	22	1.0	1/4	1/4	Chord	4/4	7	2	1/4	1/4	1	395												
8	7	23	23	1.0	1/2	1/2	Chord	4/4	7	2	1/4	1/4	1	396												
8	7	24	24	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	397												
9	8	25	25	0.0	0	0	Tempo	4/4	1	1	0										𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
9	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	398		von		-löst,		Ihn						
9	8	26	26	0.0	1/4	1/4	Tempo	4/4	1	1	0										𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	399		dem		so		fest						
9	8	27	27	0.0	1/2	1/2	Tempo	4/4	1	1	0										𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	400		gro-		wir		sol-						
9	8	28	28	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
9	8	28	28	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	401		-ssen		ver-		-len						
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	402												
9	8	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	403												
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	404												
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	405												
9	8	28	28	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	406												
9	8	25	25	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	407												
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	408												
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	409												
9	8	27	27	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	410												
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	411												
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	412												
9	8	25	25	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	413												
9	8	26	26	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	414												
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	415												
9	8	27	27	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	416												
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	417												
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	418												
9	8	25	25	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	419												
9	8	26	26	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	420												
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	421												
9	8	27	27	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	422												
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	423												
9	8	28	28	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	424												
9	8	25	25	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	425		von		-löst,		Ihn						
9	8	26	26	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	426		dem		so		fest						
9	8	27	27	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	427		gro-		wir		sol-						
9	8	28	28	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	428		-ssen		ver-		-len						
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	429												
9	8	25	25	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	430												
9	8	26	26	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	431												
9	8	27	27	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	432												
9	8	28	28	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	433												
9	8	25	25	0.5	0	0	Chord	4/4	5	1	1/8	1/8	1	434												
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	5	1	1/8	1/8	1	435												
9	8	26	26	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	436												
9	8	27	27	0.5	1/2	1/2	Chord	4/4	5	1	1/8	1/8	1	437												
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	438												
9	8	28	28	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	439												
9	8	25	25	1.0	0	0	Chord	4/4	5	2	1/4	1/4	1	440												
9	8	26	26	0.5	1/4	1/4	Chord	4/4	5	2	1/8	1/8	1	441												
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	5	2	1/8	1/8	1	442												
9	8	27	27	0.5	1/2	1/2	Chord	4/4	5	2	1/8	1/8	1	443												
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	5	2	1/8	1/8	1	444												
9	8	28	28	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	445												
9	8	25	25	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	446		von		-löst,		Ihn						
9	8	26	26	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	447		dem		so		fest						
9	8	27	27	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	448		gro-		wir		sol-						
9	8	28	28	0.5	3/4	3/4	Chord	4/4	6	1	1/8	1/8	1	449		-ssen		ver-		-len						
9	8	57/2	57/2	0.5	7/8	7/8	Chord	4/4	6	1	1/8	1/8	1	450												
9	8	25	25	1.0	0	0	Chord	4/4	6	2	1/4	1/4	1	451												
9	8	26	26	1.0	1/4	1/4	Chord	4/4	6	2	1/4	1/4	1	452												
9	8	27	27	1.0	1/2	1/2	Chord	4/4	6	2	1/4	1/4	1	453												
9	8	28	28	1.0	3/4	3/4	Chord	4/4	6	2	1/4	1/4	1	454												
9	8	25	25	0.5	0	0	Chord	4/4	7	1	1/8	1/8	1	455												
9	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	7	1	1/8	1/8	1	456												
9	8	26	26	1.0	1/4	1/4	Chord	4/4	7	1	1/4	1/4	1	457												
9	8	27	27	0.5	1/2	1/2	Chord	4/4	7	1	1/8	1/8	1	458												
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	7	1	1/8	1/8	1	459												
9	8	28	28	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	460												
9	8	25	25	1.0	0	0	Chord	4/4	7	2	1/4	1/4	1	461												
9	8	26	26	0.5	1/4	1/4	Chord	4/4	7	2	1/8	1/8	1	462												
9	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	7	2	1/8	1/8	1	463												
9	8	27	27	0.5	1/2	1/2	Chord	4/4	7	2	1/8	1/8	1	464												
9	8	55/2	55/2	0.5	5/8	5/8	Chord	4/4	7	2	1/8	1/8	1	465												
9	8	28	28	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	466												
10	9	29	29	0.0	0	0	Tempo	4/4	1	1	0										𝅘𝅥=67.6	68.0	𝅘𝅥	67.6	0.0	
10	9	29	29	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	467		Scha-		-trau-		glau-						
10	9	30	30	0.0	1/4	1/4	Tempo	4/4	1	1	0										𝅘𝅥=67	67.0	𝅘𝅥	67.0	0.0	
10	9	31	31	0.0	1/2	1/2	Tempo	4/4	1	1	0										𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	468		den,		-en		-ben,						
10	9	32	32	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=68.3	68.0	𝅘𝅥	68.3	0.0	
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	469		da-		in		da-						
10	9	29	29	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	470												9
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	471												
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	472												
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	473												
10	9	29	29	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	474												10
10	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	475												
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	476												
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	477												
10	9	29	29	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	478												
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	479												
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	480												
10	9	29	29	2.0	0	0	Chord	4/4	3	2	1/2	1/2	1	481												
10	9	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	482												
10	9	32	32	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	483												
10	9	29	29	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	484		Scha-		-trau-		glau-						
10	9	31	31	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	485		den,		-en		-ben,						
10	9	32	32	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	486		da-		in		da-						
10	9	29	29	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	487												11
10	9	30	30	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	488												
10	9	31	31	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	489												
10	9	32	32	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	490												
10	9	29	29	1.5	0	0	Chord	4/4	5	1	3/8	1/4	3/2	491												12
10	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	492												
10	9	31	31	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	493												
10	9	32	32	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	494												
10	9	29	29	2.0	0	0	Chord	4/4	5	2	1/2	1/2	1	495												
10	9	31	31	1.0	1/2	1/2	Chord	4/4	5	2	1/4	1/4	1	496												
10	9	32	32	1.0	3/4	3/4	Chord	4/4	5	2	1/4	1/4	1	497												
10	9	29	29	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	498		Scha-		-trau-		glau-						
10	9	31	31	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	499		den,		-en		-ben,						
10	9	32	32	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	500		da-		in		da-						
10	9	29	29	1.0	0	0	Chord	4/4	6	2	1/4	1/4	1	501												13
10	9	30	30	1.0	1/4	1/4	Chord	4/4	6	2	1/4	1/4	1	502												
10	9	31	31	1.0	1/2	1/2	Chord	4/4	6	2	1/4	1/4	1	503												
10	9	32	32	1.0	3/4	3/4	Chord	4/4	6	2	1/4	1/4	1	504												
10	9	29	29	1.5	0	0	Chord	4/4	7	1	3/8	1/4	3/2	505												14
10	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	7	1	1/8	1/8	1	506												
10	9	31	31	1.0	1/2	1/2	Chord	4/4	7	1	1/4	1/4	1	507												
10	9	32	32	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	508												
10	9	29	29	2.0	0	0	Chord	4/4	7	2	1/2	1/2	1	509												
10	9	31	31	1.0	1/2	1/2	Chord	4/4	7	2	1/4	1/4	1	510												
10	9	32	32	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	511												
11	10	33	33	0.0	0	0	Tempo	4/4	1	1	0										𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
11	10	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	512		-rin		die-		-rum						
11	10	34	34	0.0	1/4	1/4	Tempo	4/4	1	1	0										𝅘𝅥=70.6	71.0	𝅘𝅥	70.6	0.0	
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	513		die		-sen		uns						
11	10	35	35	0.0	1/2	1/2	Tempo	4/4	1	1	0										𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	514		Schlang'		Hort,		bald						
11	10	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	515		E-		des		kein						
11	10	33	33	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	516												
11	10	34	34	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	517												
11	10	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	518												
11	10	35	35	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	519												
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	520												
11	10	36	36	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	521												
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	522												
11	10	33	33	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	523												
11	10	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	524												
11	10	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	525												
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	526												
11	10	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	527												
11	10	33	33	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	528												
11	10	34	34	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	529												
11	10	35	35	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	530												
11	10	71/2	71/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	531												
11	10	36	36	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	532												
11	10	33	33	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	533												
11	10	34	34	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	534												
11	10	35	35	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	535												
