mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible
7	6	24	24	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	302						
7	6	21	21	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	303						
7	6	24	24	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	304						
7	6	21	21	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	305						
7	6	24	24	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	306						
7	6	21	21	3.0	0	0	Chord	4/4	6	1	3/4	1/2	3/2	307						
7	6	24	24	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	308						
7	6	21	21	3.0	0	0	Chord	4/4	7	1	3/4	1/2	3/2	309						
7	6	24	24	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	310						
7	6	21	21	3.0	0	0	Chord	4/4	7	2	3/4	1/2	3/2	311						
7	6	24	24	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	312						
7	6	21	21	3.0	0	0	Chord	4/4	8	2	3/4	1/2	3/2	313						
7	6	24	24	1.0	3/4	3/4	Chord	4/4	8	2	1/4	1/4	1	314						
7	6	21	21	0.5	0	0	Chord	4/4	9	1	1/8	1/8	1	315						
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	9	1	1/8	1/8	1	316						
7	6	22	22	0.5	1/4	1/4	Chord	4/4	9	1	1/8	1/8	1	317						
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	9	1	1/8	1/8	1	318						
7	6	23	23	0.5	1/2	1/2	Chord	4/4	9	1	1/8	1/8	1	319						
7	6	47/2	47/2	0.5	5/8	5/8	Chord	4/4	9	1	1/8	1/8	1	320						
7	6	24	24	0.5	3/4	3/4	Chord	4/4	9	1	1/8	1/8	1	321						
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	9	1	1/8	1/8	1	322						
7	6	21	21	0.5	0	0	Chord	4/4	10	1	1/8	1/8	1	323						
7	6	43/2	43/2	0.5	1/8	1/8	Chord	4/4	10	1	1/8	1/8	1	324						
7	6	22	22	0.5	1/4	1/4	Chord	4/4	10	1	1/8	1/8	1	325						
7	6	45/2	45/2	0.5	3/8	3/8	Chord	4/4	10	1	1/8	1/8	1	326						
7	6	23	23	0.5	1/2	1/2	Chord	4/4	10	1	1/8	1/8	1	327						
7	6	47/2	47/2	0.5	5/8	5/8	Chord	4/4	10	1	1/8	1/8	1	328						
7	6	24	24	0.5	3/4	3/4	Chord	4/4	10	1	1/8	1/8	1	329						
7	6	49/2	49/2	0.5	7/8	7/8	Chord	4/4	10	1	1/8	1/8	1	330						
8	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	331	Je-					
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	332	-su,					
8	7	27	27	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	333	kann					
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	334	er-					
8	7	25	25	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	335						
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	336						
8	7	27	27	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	337						
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	338						
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	339						
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	340						
8	7	27	27	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	341						
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	342						
8	7	25	25	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	343						
8	7	26	26	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	344						
8	7	27	27	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	345						
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	346						
8	7	25	25	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	347						
8	7	26	26	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	348						
8	7	27	27	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	349						
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	350						
8	7	25	25	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	351						
8	7	26	26	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	352						
8	7	27	27	1.5	1/2	1/2	Chord	4/4	5	1	3/8	1/4	3/2	353						
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	354						
8	7	25	25	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	355						
8	7	26	26	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	356						
8	7	27	27	1.5	1/2	1/2	Chord	4/4	6	1	3/8	1/4	3/2	357						
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	6	1	1/8	1/8	1	358						
8	7	25	25	1.0	0	0	Chord	4/4	7	1	1/4	1/4	1	359						
8	7	26	26	1.0	1/4	1/4	Chord	4/4	7	1	1/4	1/4	1	360						
8	7	27	27	1.5	1/2	1/2	Chord	4/4	7	1	3/8	1/4	3/2	361						
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	7	1	1/8	1/8	1	362						
8	7	25	25	0.5	0	0	Chord	4/4	7	2	1/8	1/8	1	363						
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	7	2	1/8	1/8	1	364						
8	7	26	26	0.5	1/4	1/4	Chord	4/4	7	2	1/8	1/8	1	365						
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	7	2	1/8	1/8	1	366						
8	7	27	27	0.5	1/2	1/2	Chord	4/4	7	2	1/8	1/8	1	367						
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	7	2	1/8	1/8	1	368						
8	7	28	28	0.5	3/4	3/4	Chord	4/4	7	2	1/8	1/8	1	369						
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	7	2	1/8	1/8	1	370						
8	7	25	25	0.5	0	0	Chord	4/4	8	2	1/8	1/8	1	371						
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	8	2	1/8	1/8	1	372						
8	7	26	26	0.5	1/4	1/4	Chord	4/4	8	2	1/8	1/8	1	373						
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	8	2	1/8	1/8	1	374						
8	7	27	27	0.5	1/2	1/2	Chord	4/4	8	2	1/8	1/8	1	375						
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	8	2	1/8	1/8	1	376						
8	7	28	28	0.5	3/4	3/4	Chord	4/4	8	2	1/8	1/8	1	377						
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	8	2	1/8	1/8	1	378						
8	7	25	25	0.5	0	0	Chord	4/4	9	1	1/8	1/8	1	379						
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	9	1	1/8	1/8	1	380						
8	7	26	26	0.5	1/4	1/4	Chord	4/4	9	1	1/8	1/8	1	381						
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	9	1	1/8	1/8	1	382						
8	7	27	27	0.5	1/2	1/2	Chord	4/4	9	1	1/8	1/8	1	383						
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	9	1	1/8	1/8	1	384						
8	7	28	28	0.5	3/4	3/4	Chord	4/4	9	1	1/8	1/8	1	385						
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	9	1	1/8	1/8	1	386						
8	7	25	25	0.5	0	0	Chord	4/4	10	1	1/8	1/8	1	387						
8	7	51/2	51/2	0.5	1/8	1/8	Chord	4/4	10	1	1/8	1/8	1	388						
8	7	26	26	0.5	1/4	1/4	Chord	4/4	10	1	1/8	1/8	1	389						
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	10	1	1/8	1/8	1	390						
8	7	27	27	0.5	1/2	1/2	Chord	4/4	10	1	1/8	1/8	1	391						
8	7	55/2	55/2	0.5	5/8	5/8	Chord	4/4	10	1	1/8	1/8	1	392						
8	7	28	28	0.5	3/4	3/4	Chord	4/4	10	1	1/8	1/8	1	393						
8	7	57/2	57/2	0.5	7/8	7/8	Chord	4/4	10	1	1/8	1/8	1	394						
9	8	29	29	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	395	-göt-					
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	396	-zen?					
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	397	Dich					
9	8	29	29	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	398						
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	399						
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	400						
9	8	29	29	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	401						
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	402						
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	403						
9	8	29	29	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	404						
9	8	31	31	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	405						
9	8	32	32	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	406						
9	8	29	29	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	407						
9	8	31	31	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	408						
9	8	32	32	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	409						
9	8	29	29	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	410						
9	8	31	31	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	411						
9	8	32	32	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	412						
9	8	29	29	2.0	0	0	Chord	4/4	6	1	1/2	1/2	1	413						
9	8	31	31	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	414						
9	8	32	32	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	415						
9	8	29	29	2.0	0	0	Chord	4/4	7	1	1/2	1/2	1	416						
9	8	31	31	1.0	1/2	1/2	Chord	4/4	7	1	1/4	1/4	1	417						
9	8	32	32	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	418						
9	8	29	29	2.0	0	0	Chord	4/4	7	2	1/2	1/2	1	419						
9	8	31	31	1.0	1/2	1/2	Chord	4/4	7	2	1/4	1/4	1	420						
9	8	32	32	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	421						
9	8	29	29	2.0	0	0	Chord	4/4	8	2	1/2	1/2	1	422						
9	8	31	31	1.0	1/2	1/2	Chord	4/4	8	2	1/4	1/4	1	423						
9	8	32	32	1.0	3/4	3/4	Chord	4/4	8	2	1/4	1/4	1	424						
9	8	29	29	0.5	0	0	Chord	4/4	9	1	1/8	1/8	1	425						
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	9	1	1/8	1/8	1	426						
9	8	30	30	0.5	1/4	1/4	Chord	4/4	9	1	1/8	1/8	1	427						
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	9	1	1/8	1/8	1	428						
9	8	31	31	1.0	1/2	1/2	Chord	4/4	9	1	1/4	1/4	1	429						
9	8	32	32	1.0	3/4	3/4	Chord	4/4	9	1	1/4	1/4	1	430						
9	8	29	29	0.5	0	0	Chord	4/4	10	1	1/8	1/8	1	431						
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	10	1	1/8	1/8	1	432						
9	8	30	30	0.5	1/4	1/4	Chord	4/4	10	1	1/8	1/8	1	433						
9	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	10	1	1/8	1/8	1	434						
9	8	31	31	1.0	1/2	1/2	Chord	4/4	10	1	1/4	1/4	1	435						
9	8	32	32	1.0	3/4	3/4	Chord	4/4	10	1	1/4	1/4	1	436						
10	9	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	437	hab'					
10	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	438	ich					
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	439	ein-					
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	440	-zig					
10	9	33	33	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	441						
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	442						
10	9	34	34	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	443						
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	444						
10	9	35	35	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	445						
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	446						
10	9	36	36	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	447						
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	448						
10	9	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	449						
10	9	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	450						
10	9	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	451						
10	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	452						
10	9	33	33	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	453						
10	9	34	34	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	454						
10	9	35	35	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	455						
10	9	36	36	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	456						
10	9	33	33	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	457						
10	9	34	34	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	458						
10	9	35	35	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	459						
10	9	36	36	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	460						
10	9	33	33	0.5	0	0	Chord	4/4	5	1	1/8	1/8	1	461						
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	5	1	1/8	1/8	1	462						
10	9	34	34	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	463						
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	464						
10	9	35	35	0.5	1/2	1/2	Chord	4/4	5	1	1/8	1/8	1	465						
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	466						
10	9	36	36	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	467						
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	468						
10	9	33	33	0.5	0	0	Chord	4/4	6	1	1/8	1/8	1	469						
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	6	1	1/8	1/8	1	470						
10	9	34	34	0.5	1/4	1/4	Chord	4/4	6	1	1/8	1/8	1	471						
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	6	1	1/8	1/8	1	472						
10	9	35	35	0.5	1/2	1/2	Chord	4/4	6	1	1/8	1/8	1	473						
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	6	1	1/8	1/8	1	474						
10	9	36	36	0.5	3/4	3/4	Chord	4/4	6	1	1/8	1/8	1	475						
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	6	1	1/8	1/8	1	476						
10	9	33	33	1.0	0	0	Chord	4/4	7	1	1/4	1/4	1	477						
10	9	34	34	1.0	1/4	1/4	Chord	4/4	7	1	1/4	1/4	1	478						
10	9	35	35	1.0	1/2	1/2	Chord	4/4	7	1	1/4	1/4	1	479						
10	9	36	36	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	480						
10	9	33	33	0.5	0	0	Chord	4/4	7	2	1/8	1/8	1	481						
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	7	2	1/8	1/8	1	482						
10	9	34	34	0.5	1/4	1/4	Chord	4/4	7	2	1/8	1/8	1	483						
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	7	2	1/8	1/8	1	484						
10	9	35	35	0.5	1/2	1/2	Chord	4/4	7	2	1/8	1/8	1	485						
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	7	2	1/8	1/8	1	486						
10	9	36	36	0.5	3/4	3/4	Chord	4/4	7	2	1/8	1/8	1	487						
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	7	2	1/8	1/8	1	488						
10	9	33	33	0.5	0	0	Chord	4/4	8	2	1/8	1/8	1	489						
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	8	2	1/8	1/8	1	490						
10	9	34	34	0.5	1/4	1/4	Chord	4/4	8	2	1/8	1/8	1	491						
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	8	2	1/8	1/8	1	492						
10	9	35	35	0.5	1/2	1/2	Chord	4/4	8	2	1/8	1/8	1	493						
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	8	2	1/8	1/8	1	494						
10	9	36	36	0.5	3/4	3/4	Chord	4/4	8	2	1/8	1/8	1	495						
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	8	2	1/8	1/8	1	496						
10	9	33	33	0.5	0	0	Chord	4/4	9	1	1/8	1/8	1	497						
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	9	1	1/8	1/8	1	498						
10	9	34	34	0.5	1/4	1/4	Chord	4/4	9	1	1/8	1/8	1	499						
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	9	1	1/8	1/8	1	500						
10	9	35	35	0.5	1/2	1/2	Chord	4/4	9	1	1/8	1/8	1	501						
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	9	1	1/8	1/8	1	502						
10	9	36	36	0.5	3/4	3/4	Chord	4/4	9	1	1/8	1/8	1	503						
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	9	1	1/8	1/8	1	504						
10	9	33	33	0.5	0	0	Chord	4/4	10	1	1/8	1/8	1	505						
10	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	10	1	1/8	1/8	1	506						
10	9	34	34	0.5	1/4	1/4	Chord	4/4	10	1	1/8	1/8	1	507						
10	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	10	1	1/8	1/8	1	508						
10	9	35	35	0.5	1/2	1/2	Chord	4/4	10	1	1/8	1/8	1	509						
10	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	10	1	1/8	1/8	1	510						
10	9	36	36	0.5	3/4	3/4	Chord	4/4	10	1	1/8	1/8	1	511						
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	10	1	1/8	1/8	1	512						
11	10	37	37	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	513	mir					
11	10	40	40	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0
11	10	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	514	zur					
11	10	37	37	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	515						
11	10	40	40	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	516						
11	10	37	37	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	517						
11	10	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	518						
11	10	37	37	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	519						
11	10	40	40	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	520						
11	10	37	37	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	521						
11	10	40	40	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	522						
11	10	37	37	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	523						
11	10	40	40	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	524						
11	10	37	37	3.0	0	0	Chord	4/4	6	1	3/4	1/2	3/2	525						
11	10	40	40	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	526						
11	10	37	37	3.0	0	0	Chord	4/4	7	1	3/4	1/2	3/2	527						
11	10	40	40	0.5	3/4	3/4	Chord	4/4	7	1	1/8	1/8	1	528						
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	7	1	1/8	1/8	1	529						
11	10	37	37	3.0	0	0	Chord	4/4	7	2	3/4	1/2	3/2	530						
11	10	40	40	1.0	3/4	3/4	Chord	4/4	7	2	1/4	1/4	1	531						
11	10	37	37	3.0	0	0	Chord	4/4	8	2	3/4	1/2	3/2	532						
11	10	40	40	1.0	3/4	3/4	Chord	4/4	8	2	1/4	1/4	1	533						
11	10	37	37	0.5	0	0	Chord	4/4	9	1	1/8	1/8	1	534						
11	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	9	1	1/8	1/8	1	535						
11	10	38	38	0.5	1/4	1/4	Chord	4/4	9	1	1/8	1/8	1	536						
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	9	1	1/8	1/8	1	537						
11	10	39	39	0.5	1/2	1/2	Chord	4/4	9	1	1/8	1/8	1	538						
11	10	79/2	79/2	0.5	5/8	5/8	Chord	4/4	9	1	1/8	1/8	1	539						
11	10	40	40	0.5	3/4	3/4	Chord	4/4	9	1	1/8	1/8	1	540						
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	9	1	1/8	1/8	1	541						
11	10	37	37	0.5	0	0	Chord	4/4	10	1	1/8	1/8	1	542						
11	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	10	1	1/8	1/8	1	543						
11	10	38	38	0.5	1/4	1/4	Chord	4/4	10	1	1/8	1/8	1	544						
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	10	1	1/8	1/8	1	545						
11	10	39	39	0.5	1/2	1/2	Chord	4/4	10	1	1/8	1/8	1	546						
11	10	79/2	79/2	0.5	5/8	5/8	Chord	4/4	10	1	1/8	1/8	1	547						
11	10	40	40	0.5	3/4	3/4	Chord	4/4	10	1	1/8	1/8	1	548						
11	10	81/2	81/2	0.5	7/8	7/8	Chord	4/4	10	1	1/8	1/8	1	549						
12	11	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	550	Wol-					
12	11	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	551	-lust					
12	11	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	552	vor-					
12	11	44	44	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	553	-ge-					
12	11	41	41	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	554						
12	11	42	42	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	555						
12	11	43	43	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	556						
12	11	44	44	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	557						
12	11	41	41	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	558						
12	11	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	559						
12	11	43	43	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	560						
12	11	44	44	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	561						
12	11	41	41	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	562						
12	11	42	42	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	563						
12	11	43	43	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	564						
12	11	44	44	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	565						
12	11	41	41	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	566						
12	11	42	42	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	567						
12	11	43	43	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	568						
12	11	44	44	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	569						
12	11	41	41	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	570						
12	11	42	42	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	571						
12	11	43	43	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	572						
12	11	44	44	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	573						
12	11	41	41	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	574						
12	11	42	42	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	575						
12	11	43	43	1.0	1/2	1/2	Chord	4/4	6	1	1/4	1/4	1	576						
12	11	44	44	1.0	3/4	3/4	Chord	4/4	6	1	1/4	1/4	1	577						
12	11	41	41	0.5	0	0	Chord	4/4	7	1	1/8	1/8	1	578						
12	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	7	1	1/8	1/8	1	579						
12	11	42	42	0.5	1/4	1/4	Chord	4/4	7	1	1/8	1/8	1	580						
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	7	1	1/8	1/8	1	581						
12	11	43	43	0.5	1/2	1/2	Chord	4/4	7	1	1/8	1/8	1	582						
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	7	1	1/8	1/8	1	583						
12	11	44	44	0.5	3/4	3/4	Chord	4/4	7	1	1/8	1/8	1	584						
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	7	1	1/8	1/8	1	585						
12	11	41	41	0.5	0	0	Chord	4/4	7	2	1/8	1/8	1	586						
12	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	7	2	1/8	1/8	1	587						
12	11	42	42	0.5	1/4	1/4	Chord	4/4	7	2	1/8	1/8	1	588						
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	7	2	1/8	1/8	1	589						
12	11	43	43	0.5	1/2	1/2	Chord	4/4	7	2	1/8	1/8	1	590						
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	7	2	1/8	1/8	1	591						
12	11	44	44	0.5	3/4	3/4	Chord	4/4	7	2	1/8	1/8	1	592						
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	7	2	1/8	1/8	1	593						
12	11	41	41	0.5	0	0	Chord	4/4	8	2	1/8	1/8	1	594						
12	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	8	2	1/8	1/8	1	595						
12	11	42	42	0.5	1/4	1/4	Chord	4/4	8	2	1/8	1/8	1	596						
12	11	85/2	85/2	0.5	3/8	3/8	Chord	4/4	8	2	1/8	1/8	1	597						
12	11	43	43	0.5	1/2	1/2	Chord	4/4	8	2	1/8	1/8	1	598						
12	11	87/2	87/2	0.5	5/8	5/8	Chord	4/4	8	2	1/8	1/8	1	599						
12	11	44	44	0.5	3/4	3/4	Chord	4/4	8	2	1/8	1/8	1	600						
12	11	89/2	89/2	0.5	7/8	7/8	Chord	4/4	8	2	1/8	1/8	1	601						
12	11	41	41	0.5	0	0	Chord	4/4	9	1	1/8	1/8	1	602						
12	11	83/2	83/2	0.5	1/8	1/8	Chord	4/4	9	1	1/8	1/8	1	603						
