mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	lyrics_5	lyrics_6	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
28	21	84	84	1.0	0	3/4	Chord	4/4	3	2	1/4	1/4	1	532												
29	22	85	85	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	533	uns											
29	22	86	86	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	534	im											
29	22	87	87	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	535	Him-											
29	22	88	88	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
29	22	88	88	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	536	-mel											
29	22	85	85	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	537												
29	22	171/2	171/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	538												
29	22	86	86	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	539												
29	22	173/2	173/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	540												
29	22	87	87	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	541												
29	22	175/2	175/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	542												
29	22	88	88	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	543												
29	22	85	85	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	544												
29	22	86	86	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	545												
29	22	173/2	173/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	546												
29	22	87	87	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	547												
29	22	88	88	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	548												
29	22	177/2	177/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	549												
29	22	85	85	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	550												
29	22	86	86	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	551												
29	22	173/2	173/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	552												
29	22	87	87	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	553												
29	22	88	88	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	554												
29	22	85	85	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	555												
29	22	86	86	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	556												
29	22	173/2	173/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	557												
29	22	87	87	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	558												
29	22	88	88	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	559												
30	23	89	89	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	560	ha-											
30	23	90	90	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	561	-ben											
30	23	91	91	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	562	Theil											
30	23	92	92	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=71.7	72.0	𝅘𝅥	71.7	0.0	
30	23	92	92	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	563	mit											
30	23	89	89	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	564												29
30	23	179/2	179/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	565												29
30	23	359/4	359/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	566												
30	23	90	90	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	567												30
30	23	181/2	181/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	568												30
30	23	363/4	363/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	569												
30	23	91	91	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	570												
30	23	92	92	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	571												
30	23	89	89	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	572												
30	23	90	90	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	573												
30	23	181/2	181/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	574												
30	23	91	91	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	575												
30	23	92	92	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	576												
30	23	89	89	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	577												
30	23	90	90	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	578												
30	23	91	91	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	579												
30	23	92	92	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	580												
30	23	185/2	185/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	581												
30	23	89	89	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	582												
30	23	90	90	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	583												
30	23	91	91	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	584												
30	23	92	92	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	585												
30	23	185/2	185/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	586												
31	24	93	93	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	587	den											
31	24	94	94	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	588	Heil'-											
31	24	95	95	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	589	-gen											
31	24	193/2	193/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	590	im											
31	24	93	93	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	591												
31	24	187/2	187/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	592												
31	24	94	94	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	593												
31	24	189/2	189/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	594												
31	24	95	95	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	595												
31	24	191/2	191/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	596												
31	24	96	96	0.25	3/4	3/4	Chord	4/4	1	2	1/16	1/16	1	597												31
31	24	385/4	385/4	0.25	13/16	13/16	Chord	4/4	1	2	1/16	1/16	1	598												31
31	24	193/2	193/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	599												31
31	24	387/4	387/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	600												
31	24	93	93	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	601												
31	24	187/2	187/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	602												
31	24	94	94	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	603												
31	24	189/2	189/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	604												
31	24	95	95	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	605												
31	24	191/2	191/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	606												
31	24	96	96	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	607												32
31	24	385/4	385/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	608												32
31	24	193/2	193/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	609												
31	24	93	93	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	610												
31	24	187/2	187/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	611												
31	24	94	94	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	612												
31	24	95	95	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	613												33
31	24	191/2	191/2	0.25	5/8	5/8	Chord	4/4	2	2	1/16	1/16	1	614												33
31	24	383/4	383/4	0.25	11/16	11/16	Chord	4/4	2	2	1/16	1/16	1	615												
31	24	96	96	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	616												
31	24	93	93	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	617												
31	24	187/2	187/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	618												
31	24	94	94	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	619												
31	24	95	95	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	620												34
31	24	191/2	191/2	0.25	5/8	5/8	Chord	4/4	3	2	1/16	1/16	1	621												34
31	24	383/4	383/4	0.25	11/16	11/16	Chord	4/4	3	2	1/16	1/16	1	622												
31	24	96	96	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	623												
32	25	97	97	0.0	0	0	Tempo	4/4	1	1	0										𝅘𝅥=70	70.0	𝅘𝅥	70.0	1.0	
32	25	97	97	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	624	ew'-											
32	25	98	98	0.0	1/4	1/4	Tempo	4/4	1	1	0										𝅘𝅥=68	68.0	𝅘𝅥	68.0	1.0	
32	25	98	98	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	625	-gen											
32	25	99	99	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	626	Heil!											
32	25	100	100	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=71.7	72.0	𝅘𝅥	71.7	1.0	
32	25	100	100	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	627	Hilf											
32	25	97	97	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	628												
32	25	195/2	195/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	629												
32	25	98	98	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	630												
32	25	197/2	197/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	631												
32	25	99	99	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	632												
32	25	199/2	199/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	633												
32	25	100	100	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	634												
32	25	97	97	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	635												
32	25	195/2	195/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	636												
32	25	98	98	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	637												
32	25	197/2	197/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	638												
32	25	99	99	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	639												
32	25	100	100	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	640												
32	25	97	97	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	641												
32	25	195/2	195/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	642												
32	25	98	98	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	643												
32	25	99	99	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	644												
32	25	100	100	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	645												
32	25	97	97	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	646												
32	25	195/2	195/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	647												
32	25	98	98	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	648												
32	25	99	99	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	649												
32	25	100	100	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	650												
33	26	101	101	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	651	dei-											
33	26	102	102	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	652	-nem											
33	26	103	103	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	653	Volk,											
33	26	104	104	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	654	Herr											
33	26	101	101	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	655												
33	26	102	102	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	656												
33	26	205/2	205/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	657												
33	26	103	103	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	658												
33	26	207/2	207/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	659												
33	26	104	104	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	660												
33	26	209/2	209/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	661												
33	26	101	101	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	662												
33	26	102	102	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	663												
33	26	205/2	205/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	664												
33	26	103	103	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	665												
33	26	104	104	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	666												
33	26	101	101	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	667												
33	26	102	102	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	668												
33	26	205/2	205/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	669												
33	26	103	103	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	670												
33	26	104	104	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	671												
33	26	101	101	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	672												
33	26	102	102	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	673												
33	26	205/2	205/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	674												
33	26	103	103	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	675												
33	26	104	104	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	676												
34	27	105	105	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	677	Je-											
34	27	106	106	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	678	-su											
34	27	107	107	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	679	Christ											
34	27	108	108	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=71.4	71.0	𝅘𝅥	71.4	0.0	
34	27	108	108	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	680	uns											
34	27	105	105	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	681												35
34	27	421/4	421/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16	1/16	1	682												35
34	27	211/2	211/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	683												
34	27	213/2	213/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	684												
34	27	107	107	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	685												
34	27	108	108	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	686												
34	27	105	105	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	687												
34	27	211/2	211/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	688												
34	27	106	106	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	689												
34	27	427/4	427/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	690												
34	27	107	107	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	691												
34	27	108	108	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	692												
34	27	217/2	217/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	693												
34	27	105	105	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	694												
34	27	106	106	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	695												
34	27	107	107	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	696												
34	27	108	108	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	697												
34	27	217/2	217/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	698												
34	27	105	105	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	699												
34	27	106	106	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	700												
34	27	107	107	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	701												
34	27	108	108	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	702												
34	27	217/2	217/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	703												
35	28	109	109	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	704	seg-											
35	28	110	110	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	705	-ne											
35	28	111	111	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	706	was											
35	28	225/2	225/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	707	dein											
35	28	109	109	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	708												
35	28	219/2	219/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	709												
35	28	110	110	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	710												
35	28	111	111	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	711												36
35	28	223/2	223/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	712												36
35	28	447/4	447/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	713												
35	28	112	112	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	714												
35	28	109	109	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	715												
35	28	110	110	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	716												
35	28	221/2	221/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	717												
35	28	111	111	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	718												
35	28	223/2	223/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	719												
35	28	112	112	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	720												37
35	28	225/2	225/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	721												37
35	28	451/4	451/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	722												
35	28	109	109	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	723												
35	28	110	110	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	724												
35	28	111	111	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	725												
35	28	112	112	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	726												
35	28	225/2	225/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	727												
35	28	109	109	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	728												
35	28	110	110	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	729												
35	28	111	111	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	730												
35	28	112	112	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	731												
35	28	225/2	225/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	732												
36	29	113	113	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	733	Erb-											
36	29	114	114	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	734	-theil											
36	29	115	115	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	735	ist,											
36	29	116	116	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	736	wart'											
36	29	113	113	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	737												
36	29	227/2	227/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	738												
36	29	114	114	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	739												
36	29	229/2	229/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	740												
36	29	115	115	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	741												
36	29	231/2	231/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	742												
36	29	116	116	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	743												
36	29	113	113	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	744												
36	29	114	114	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	745												
36	29	115	115	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	746												
36	29	116	116	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	747												
36	29	113	113	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	748												
36	29	114	114	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	749												
36	29	115	115	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	750												
36	29	116	116	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	751												
36	29	233/2	233/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	752												
36	29	113	113	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	753												
36	29	114	114	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	754												
36	29	115	115	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	755												
36	29	116	116	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	756												
36	29	233/2	233/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	757												
37	30	117	117	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	758	und											
37	30	118	118	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	759	pfleg'											
37	30	119	119	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	760	ihr											
37	30	120	120	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	761	zu											
37	30	117	117	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	762												
37	30	235/2	235/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	763												
37	30	118	118	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	764												
37	30	237/2	237/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	765												
37	30	119	119	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	766												
37	30	239/2	239/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	767												
37	30	120	120	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	768												
37	30	241/2	241/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	769												
37	30	117	117	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	770												
37	30	118	118	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	771												
37	30	119	119	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	772												
37	30	120	120	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	773												
37	30	117	117	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	774												
37	30	235/2	235/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	775												
37	30	118	118	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	776												
37	30	119	119	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	777												
37	30	120	120	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	778												
37	30	117	117	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	779												
37	30	235/2	235/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	780												
37	30	118	118	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	781												
37	30	119	119	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	782												
37	30	120	120	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	783												
38	31	121	121	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	784	al-											
38	31	122	122	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	785	-ler											
38	31	123	123	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	786	Zeit											
38	31	124	124	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	787	und											
38	31	121	121	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	788												
38	31	245/2	245/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	789												
38	31	123	123	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	790												
38	31	124	124	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	791												
38	31	121	121	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	792												
38	31	243/2	243/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	793												
38	31	122	122	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	794												
38	31	491/4	491/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	795												
38	31	123	123	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	796												
38	31	124	124	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	797												
38	31	249/2	249/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	798												
38	31	121	121	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	799												
38	31	243/2	243/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	800												
38	31	122	122	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	801												
38	31	123	123	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	802												
38	31	124	124	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	803												
38	31	249/2	249/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	804												
38	31	121	121	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	805												
38	31	243/2	243/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	806												
38	31	122	122	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	807												
38	31	123	123	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	808												
38	31	124	124	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	809												
38	31	249/2	249/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	810												
39	32	125	125	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	811	heb'											
39	32	126	126	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	812	sie											
39	32	127	127	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	813	hoch											
39	32	257/2	257/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	814	in											
39	32	125	125	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	815												
39	32	251/2	251/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	816												
39	32	126	126	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	817												38
39	32	253/2	253/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	818												38
39	32	507/4	507/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	819												
39	32	127	127	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	820												
39	32	128	128	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	821												
39	32	125	125	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	822												
