mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible
14	13	51	51	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	288						
14	13	52	52	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	289						
14	13	49	49	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	290						
14	13	50	50	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	291						
14	13	51	51	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	292						
14	13	52	52	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	293						
14	13	49	49	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	294						
14	13	50	50	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	295						
14	13	51	51	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	296						
14	13	52	52	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	297						
14	13	49	49	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	298						
14	13	50	50	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	299						
14	13	51	51	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	300						
14	13	52	52	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	301						
15	14	53	53	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0
15	14	53	53	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	302	al-					
15	14	54	54	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	303	-ler					
15	14	55	55	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	304	Zeit					
15	14	56	56	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0
15	14	56	56	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	305	und					
15	14	53	53	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	306						
15	14	107/2	107/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	307						
15	14	54	54	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	308						
15	14	55	55	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	309						
15	14	56	56	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	310						
15	14	53	53	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	311						
15	14	54	54	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	312						
15	14	109/2	109/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	313						
15	14	55	55	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	314						
15	14	56	56	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	315						
15	14	53	53	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	316						
15	14	54	54	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	317						
15	14	55	55	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	318						
15	14	56	56	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	319						
15	14	53	53	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	320						
15	14	54	54	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	321						
15	14	55	55	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	322						
15	14	56	56	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	323						
16	15	57	57	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	324	heb					
16	15	58	58	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	325	sie					
16	15	59	59	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	326	hoch					
16	15	60	60	0.0	3/4	3/4	Tempo	4/4	1	1	0					𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0
16	15	60	60	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	327	in					
16	15	57	57	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	328						
16	15	115/2	115/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	329						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	330						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	331						
16	15	59	59	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	332						
16	15	60	60	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	333						
16	15	121/2	121/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	334						
16	15	57	57	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	335						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	336						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	337						
16	15	59	59	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	338						
16	15	119/2	119/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	339						
16	15	60	60	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	340						
16	15	57	57	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	341						
16	15	115/2	115/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	342						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	343						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	344						
16	15	59	59	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	345						
16	15	119/2	119/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	346						
16	15	60	60	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	347						
16	15	57	57	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	348						
16	15	115/2	115/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	349						
16	15	58	58	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	350						
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	351						
16	15	59	59	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	352						
16	15	119/2	119/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	353						
16	15	60	60	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	354						
17	16	61	61	0.0	0	0	Tempo	4/4	1	1	0					𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0
17	16	61	61	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	355	E-					
17	16	62	62	0.0	1/4	1/4	Tempo	4/4	1	1	0					𝅘𝅥=62	62.0	𝅘𝅥	62.0	0.0
17	16	62	62	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	356	-wig-					
17	16	63	63	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	357	-keit.					
17	16	61	61	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	358						
17	16	62	62	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	359						
17	16	63	63	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	360						
17	16	61	61	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	361						
17	16	123/2	123/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	362						
17	16	62	62	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	363						
17	16	125/2	125/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	364						
17	16	63	63	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	365						
17	16	61	61	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	366						
17	16	62	62	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	367						
17	16	63	63	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	368						
17	16	63	63	1.0	1/2	1/2	Chord	4/4	2	3	1/4	1/4	1	369						
17	16	61	61	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	370						
17	16	62	62	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	371						
17	16	63	63	1.0	1/2	1/2	Chord	4/4	3	3	1/4	1/4	1	372						
