mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	3	5	5	1.0	0	0	Chord	4/4	18	1	1/4	1/4	1	187	herz-	sei-							
3	3	6	6	1.0	1/4	1/4	Chord	4/4	18	1	1/4	1/4	1	188	-lich	-nem							
3	3	7	7	1.0	1/2	1/2	Chord	4/4	18	1	1/4	1/4	1	189	froh,	Preis							
3	3	8	8	1.0	3/4	3/4	Chord	4/4	18	1	1/4	1/4	1	190	dass	auf-							
3	3	5	5	1.0	0	0	Chord	4/4	19	1	1/4	1/4	1	191	herz-	sei-							
3	3	6	6	1.0	1/4	1/4	Chord	4/4	19	1	1/4	1/4	1	192	-lich	-nem							
3	3	7	7	1.0	1/2	1/2	Chord	4/4	19	1	1/4	1/4	1	193	froh,	Preis							
3	3	8	8	1.0	3/4	3/4	Chord	4/4	19	1	1/4	1/4	1	194	dass	auf-							
3	3	5	5	0.5	0	0	Chord	4/4	20	1	1/8	1/8	1	195	herz-	sei-							2
3	3	11/2	11/2	0.5	1/8	1/8	Chord	4/4	20	1	1/8	1/8	1	196									
3	3	6	6	0.5	1/4	1/4	Chord	4/4	20	1	1/8	1/8	1	197	-lich	-nem							3
3	3	13/2	13/2	0.5	3/8	3/8	Chord	4/4	20	1	1/8	1/8	1	198									
3	3	7	7	1.0	1/2	1/2	Chord	4/4	20	1	1/4	1/4	1	199	froh,	Preis							
3	3	8	8	1.0	3/4	3/4	Chord	4/4	20	1	1/4	1/4	1	200	dass	auf-							
3	3	5	5	0.5	0	0	Chord	4/4	21	1	1/8	1/8	1	201	herz-	sei-							4
3	3	11/2	11/2	0.5	1/8	1/8	Chord	4/4	21	1	1/8	1/8	1	202									
3	3	6	6	0.5	1/4	1/4	Chord	4/4	21	1	1/8	1/8	1	203	-lich	-nem							5
3	3	13/2	13/2	0.5	3/8	3/8	Chord	4/4	21	1	1/8	1/8	1	204									
3	3	7	7	1.0	1/2	1/2	Chord	4/4	21	1	1/4	1/4	1	205	froh,	Preis							
3	3	8	8	1.0	3/4	3/4	Chord	4/4	21	1	1/4	1/4	1	206	dass	auf-							
4	4	9	9	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	207									
4	4	10	10	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	208									
4	4	11	11	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	209									
4	4	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	210									
4	4	9	9	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	211									
4	4	19/2	19/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	212									
4	4	39/4	39/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	213									
4	4	10	10	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	214									
4	4	21/2	21/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	215									
4	4	43/4	43/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	216									
4	4	11	11	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	217									
4	4	23/2	23/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	218									
4	4	12	12	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	219									
4	4	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	220									
4	4	9	9	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	221									
4	4	10	10	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	222									
4	4	11	11	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	223									6
4	4	23/2	23/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	224									
4	4	12	12	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	225									7
4	4	25/2	25/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	226									
4	4	9	9	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	227									
4	4	10	10	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	228									
4	4	11	11	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	229									8
4	4	23/2	23/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	230									
4	4	12	12	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	231									
4	4	9	9	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	232									
4	4	10	10	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	233									
4	4	11	11	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	234									
4	4	12	12	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	235									
4	4	9	9	1.0	0	0	Chord	4/4	6	1	1/4	1/4	1	236									
4	4	10	10	1.0	1/4	1/4	Chord	4/4	6	1	1/4	1/4	1	237									
4	4	11	11	0.5	1/2	1/2	Chord	4/4	6	1	1/8	1/8	1	238									9
4	4	23/2	23/2	0.5	5/8	5/8	Chord	4/4	6	1	1/8	1/8	1	239									
4	4	12	12	0.5	3/4	3/4	Chord	4/4	6	1	1/8	1/8	1	240									10
4	4	25/2	25/2	0.5	7/8	7/8	Chord	4/4	6	1	1/8	1/8	1	241									
4	4	9	9	1.0	0	0	Chord	4/4	7	1	1/4	1/4	1	242									
4	4	10	10	1.0	1/4	1/4	Chord	4/4	7	1	1/4	1/4	1	243									
4	4	11	11	0.5	1/2	1/2	Chord	4/4	7	1	1/8	1/8	1	244									11
4	4	23/2	23/2	0.5	5/8	5/8	Chord	4/4	7	1	1/8	1/8	1	245									
4	4	12	12	1.0	3/4	3/4	Chord	4/4	7	1	1/4	1/4	1	246									
4	4	9	9	1.0	0	0	Chord	4/4	8	1	1/4	1/4	1	247	mein	-neh-							
4	4	10	10	1.0	1/4	1/4	Chord	4/4	8	1	1/4	1/4	1	248	Schatz	-men							
4	4	11	11	1.0	1/2	1/2	Chord	4/4	8	1	1/4	1/4	1	249	ist	in							
4	4	12	12	1.0	3/4	3/4	Chord	4/4	8	1	1/4	1/4	1	250	das	das							
4	4	9	9	1.0	0	0	Chord	4/4	9	1	1/4	1/4	1	251	mein	-neh-							
4	4	10	10	1.0	1/4	1/4	Chord	4/4	9	1	1/4	1/4	1	252	Schatz	-men							
4	4	11	11	0.5	1/2	1/2	Chord	4/4	9	1	1/8	1/8	1	253	ist	in							12
4	4	23/2	23/2	0.5	5/8	5/8	Chord	4/4	9	1	1/8	1/8	1	254									
4	4	12	12	0.5	3/4	3/4	Chord	4/4	9	1	1/8	1/8	1	255	das	das							13
4	4	25/2	25/2	0.5	7/8	7/8	Chord	4/4	9	1	1/8	1/8	1	256									
4	4	9	9	1.0	0	0	Chord	4/4	10	1	1/4	1/4	1	257	mein	-neh-							
4	4	10	10	1.0	1/4	1/4	Chord	4/4	10	1	1/4	1/4	1	258	Schatz	-men							
4	4	11	11	0.5	1/2	1/2	Chord	4/4	10	1	1/8	1/8	1	259	ist	in							14
4	4	23/2	23/2	0.5	5/8	5/8	Chord	4/4	10	1	1/8	1/8	1	260									
4	4	12	12	1.0	3/4	3/4	Chord	4/4	10	1	1/4	1/4	1	261	das	das							
4	4	9	9	1.0	0	0	Chord	4/4	11	1	1/4	1/4	1	262	mein	-neh-							
4	4	10	10	0.5	1/4	1/4	Chord	4/4	11	1	1/8	1/8	1	263	Schatz	-men							
4	4	21/2	21/2	0.5	3/8	3/8	Chord	4/4	11	1	1/8	1/8	1	264									
4	4	11	11	0.5	1/2	1/2	Chord	4/4	11	1	1/8	1/8	1	265	ist	in							15
4	4	23/2	23/2	0.5	5/8	5/8	Chord	4/4	11	1	1/8	1/8	1	266									
4	4	12	12	1.0	3/4	3/4	Chord	4/4	11	1	1/4	1/4	1	267	das	das							
4	4	9	9	1.0	0	0	Chord	4/4	12	1	1/4	1/4	1	268									
4	4	10	10	0.5	1/4	1/4	Chord	4/4	12	1	1/8	1/8	1	269									
4	4	21/2	21/2	0.5	3/8	3/8	Chord	4/4	12	1	1/8	1/8	1	270									
4	4	11	11	0.5	1/2	1/2	Chord	4/4	12	1	1/8	1/8	1	271									
4	4	23/2	23/2	0.5	5/8	5/8	Chord	4/4	12	1	1/8	1/8	1	272									
4	4	12	12	1.0	3/4	3/4	Chord	4/4	12	1	1/4	1/4	1	273									
4	4	9	9	1.0	0	0	Chord	4/4	13	1	1/4	1/4	1	274	mein	-neh-							
4	4	10	10	1.0	1/4	1/4	Chord	4/4	13	1	1/4	1/4	1	275	Schatz	-men							
4	4	11	11	1.0	1/2	1/2	Chord	4/4	13	1	1/4	1/4	1	276	ist	in							
4	4	12	12	1.0	3/4	3/4	Chord	4/4	13	1	1/4	1/4	1	277	das	das							
4	4	9	9	1.0	0	0	Chord	4/4	14	1	1/4	1/4	1	278	mein	-neh-							
4	4	10	10	1.0	1/4	1/4	Chord	4/4	14	1	1/4	1/4	1	279	Schatz	-men							
4	4	11	11	1.0	1/2	1/2	Chord	4/4	14	1	1/4	1/4	1	280	ist	in							
