mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
20	20	58	58	1.0	1/4	1/4	Chord	3/4	4	2	1/4	1/4	1	308										
20	20	59	59	1.0	1/2	1/2	Chord	3/4	4	2	1/4	1/4	1	309										
20	20	57	57	1.0	0	0	Chord	3/4	5	2	1/4	1/4	1	310										19
20	20	58	58	1.0	1/4	1/4	Chord	3/4	5	2	1/4	1/4	1	311										
20	20	59	59	1.0	1/2	1/2	Chord	3/4	5	2	1/4	1/4	1	312										
21	21	60	60	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	313										
21	21	121/2	121/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	314										
21	21	61	61	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	315										
21	21	123/2	123/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	316										
21	21	62	62	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	317										
21	21	125/2	125/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	318										
21	21	61	61	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	319										
21	21	62	62	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	320										
21	21	61	61	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	321										
21	21	62	62	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	322										
21	21	60	60	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	323	Er-									
21	21	60	60	3.0	0	0	Chord	3/4	3	2	3/4	1/2	3/2	324										
21	21	60	60	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	325										20
21	21	62	62	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	326										
21	21	60	60	2.0	0	0	Chord	3/4	4	2	1/2	1/2	1	327										21
21	21	62	62	1.0	1/2	1/2	Chord	3/4	4	2	1/4	1/4	1	328										
21	21	60	60	2.0	0	0	Chord	3/4	5	2	1/2	1/2	1	329										22
21	21	62	62	1.0	1/2	1/2	Chord	3/4	5	2	1/4	1/4	1	330										
22	22	63	63	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	331										
22	22	63	63	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	332										
22	22	63	63	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	333										
22	22	63	63	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	334	-de,									
22	22	63	63	3.0	0	0	Chord	3/4	3	2	3/4	1/2	3/2	335										
22	22	63	63	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	336										
22	22	63	63	3.0	0	0	Chord	3/4	4	2	3/4	1/2	3/2	337										
22	22	63	63	3.0	0	0	Chord	3/4	5	2	3/4	1/2	3/2	338										
23	23	66	66	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	339										
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	340										
23	23	67	67	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	341										
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	342										
23	23	68	68	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	343										
23	23	66	66	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	344										
23	23	67	67	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	345										
23	23	68	68	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	346										
23	23	67	67	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	347										
23	23	68	68	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	348										
23	23	66	66	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	349	und									
23	23	68	68	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	350	mit									
23	23	66	66	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	351										
23	23	68	68	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	352										
23	23	66	66	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	353										
23	23	68	68	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	354										
23	23	66	66	2.0	0	0	Chord	3/4	4	2	1/2	1/2	1	355										
23	23	68	68	1.0	1/2	1/2	Chord	3/4	4	2	1/4	1/4	1	356										
23	23	66	66	2.0	0	0	Chord	3/4	5	2	1/2	1/2	1	357										
23	23	68	68	1.0	1/2	1/2	Chord	3/4	5	2	1/4	1/4	1	358										
24	24	69	69	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	359										
24	24	70	70	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	360										
24	24	69	69	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	361										
24	24	71	71	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	362										
24	24	69	69	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	363										
24	24	70	70	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	364										
24	24	71	71	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	365										
24	24	69	69	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	366	ihr									
24	24	71	71	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	367	ver-									
24	24	69	69	2.0	0	0	Chord	3/4	3	2	1/2	1/2	1	368										
24	24	71	71	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	369										
24	24	69	69	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	370										
24	24	71	71	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	371										
24	24	69	69	1.0	0	0	Chord	3/4	4	2	1/4	1/4	1	372										23
24	24	70	70	1.0	1/4	1/4	Chord	3/4	4	2	1/4	1/4	1	373										
24	24	71	71	1.0	1/2	1/2	Chord	3/4	4	2	1/4	1/4	1	374										
24	24	69	69	1.0	0	0	Chord	3/4	5	2	1/4	1/4	1	375										24
24	24	70	70	1.0	1/4	1/4	Chord	3/4	5	2	1/4	1/4	1	376										
24	24	71	71	1.0	1/2	1/2	Chord	3/4	5	2	1/4	1/4	1	377										
25	25	72	72	0.0	0	0	Tempo	3/4	1	1	0								𝅘𝅥=87	87.0	𝅘𝅥	87.0	0.0	
25	25	72	72	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	378										
25	25	73	73	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	379										
25	25	74	74	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	380										
25	25	72	72	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	381										
25	25	74	74	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	382										
25	25	149/2	149/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	383										
25	25	74	74	1.0	1/2	1/2	Chord	3/4	1	3	1/4	1/4	1	384										
25	25	73	73	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	385										
25	25	74	74	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	386										
25	25	72	72	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	387	-ei-									
25	25	74	74	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	388	-nigt									
25	25	72	72	1.0	0	0	Chord	3/4	3	2	1/4	1/4	1	389										25
25	25	73	73	1.0	1/4	1/4	Chord	3/4	3	2	1/4	1/4	1	390										
25	25	74	74	1.0	1/2	1/2	Chord	3/4	3	2	1/4	1/4	1	391										
25	25	72	72	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	392										
25	25	73	73	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	393										
25	25	72	72	1.0	0	0	Chord	3/4	4	2	1/4	1/4	1	394										26
25	25	73	73	1.0	1/4	1/4	Chord	3/4	4	2	1/4	1/4	1	395										
25	25	74	74	1.0	1/2	1/2	Chord	3/4	4	2	1/4	1/4	1	396										
25	25	72	72	1.0	0	0	Chord	3/4	5	2	1/4	1/4	1	397										27
25	25	73	73	1.0	1/4	1/4	Chord	3/4	5	2	1/4	1/4	1	398										
25	25	74	74	1.0	1/2	1/2	Chord	3/4	5	2	1/4	1/4	1	399										
26	26	75	75	0.0	0	0	Tempo	3/4	1	1	0								𝅘𝅥=83	83.0	𝅘𝅥	83.0	0.0	
26	26	75	75	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	400										
26	26	76	76	0.0	1/4	1/4	Tempo	3/4	1	1	0								𝅘𝅥=80	80.0	𝅘𝅥	80.0	0.0	
26	26	76	76	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	401										
26	26	75	75	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	402										
26	26	75	75	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	403			ornamentTrill							
26	26	75	75	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	404	wer-									
26	26	75	75	3.0	0	0	Chord	3/4	3	2	3/4	1/2	3/2	405										
26	26	75	75	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	406										28
26	26	151/2	151/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	407										28
26	26	76	76	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	408										28
26	26	153/2	153/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	409										28
26	26	77	77	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	410										
26	26	75	75	3.0	0	0	Chord	3/4	4	2	3/4	1/2	3/2	411										
26	26	75	75	3.0	0	0	Chord	3/4	5	2	3/4	1/2	3/2	412										
27	27	78	78	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	413										
27	27	78	78	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	414										
27	27	78	78	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	415										
27	27	78	78	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	416	-de.									
27	27	78	78	3.0	0	0	Chord	3/4	3	2	3/4	1/2	3/2	417										
27	27	78	78	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	418										
27	27	78	78	3.0	0	0	Chord	3/4	4	2	3/4	1/2	3/2	419										
27	27	78	78	3.0	0	0	Chord	3/4	5	2	3/4	1/2	3/2	420										
