mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
14	13	49	49	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	295								
14	13	50	50	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	296	-wig-							
14	13	51	51	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	297	-keit							
14	13	49	49	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	298								22
14	13	50	50	2.0	1/4	1/4	Chord	4/4	1	2	1/2	1/2	1	299								22
14	13	52	52	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	300	-wig-							22
14	13	105/2	105/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	301								22
14	13	49	49	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	302								23
14	13	50	50	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	303								23
14	13	101/2	101/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	304								23
14	13	51	51	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	305								
14	13	52	52	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	306								
14	13	49	49	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	307								24
14	13	50	50	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	308								24
14	13	101/2	101/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	309								24
14	13	51	51	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	310								24
14	13	49	49	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	311								25
14	13	50	50	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	312								25
14	13	101/2	101/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	313								25
14	13	51	51	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	314								25
15	14	53	53	4.0	0	0	Chord	4/4	1	1	1	1	1	315								
15	14	53	53	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	316	-keit,-							22
15	14	107/2	107/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	317	-in-							22
15	14	54	54	2.0	1/4	1/4	Chord	4/4	1	2	1/2	1/2	1	318	-E-							22
15	14	56	56	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	319								22
15	14	113/2	113/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	320								22
15	14	53	53	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	321								
15	14	107/2	107/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	322								
15	14	54	54	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	323								26
15	14	55	55	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	324								26
15	14	111/2	111/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	325								26
15	14	56	56	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	326								26
15	14	113/2	113/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	327								26
15	14	53	53	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	328								24
15	14	107/2	107/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	329								24
15	14	54	54	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	330								24
15	14	109/2	109/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	331								24
15	14	55	55	1.5	1/2	1/2	Chord	4/4	2	2	3/8	1/4	3/2	332								24
15	14	113/2	113/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	333								24
15	14	53	53	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	334								25
15	14	107/2	107/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	335								25
15	14	54	54	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	336								25
15	14	109/2	109/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	337								25
15	14	55	55	1.5	1/2	1/2	Chord	4/4	3	2	3/8	1/4	3/2	338								25
15	14	113/2	113/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	339								25
15	14	53	53	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	340								
15	14	107/2	107/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	341								
15	14	54	54	2.0	1/4	1/4	Chord	4/4	4	1	1/2	1/2	1	342								
16	15	57	57	4.0	0	0	Chord	4/4	1	1	1	1	1	343								
16	15	57	57	4.0	0	0	Chord	4/4	1	2	1	1	1	344								22
16	15	57	57	4.0	0	0	Chord	4/4	2	1	1	1	1	345								26
16	15	57	57	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	346								24
16	15	115/2	115/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	347								24
16	15	58	58	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	348								24
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	349								24
16	15	59	59	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	350								24
16	15	119/2	119/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	351								
16	15	60	60	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	352	wig-							
16	15	121/2	121/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	353								
16	15	57	57	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	354								25
16	15	115/2	115/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	355								25
16	15	58	58	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	356								25
16	15	117/2	117/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	357								25
16	15	59	59	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	358								25
16	15	119/2	119/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	359								
16	15	60	60	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	360	wig-							
16	15	121/2	121/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	361								
17	16	61	61	4.0	0	0	Chord	4/4	1	1	1	1	1	362								
17	16	61	61	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	363								
17	16	62	62	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	364	-wig-							
17	16	125/2	125/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	365								
17	16	63	63	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	366	-keit.							
17	16	61	61	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	367								
17	16	62	62	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	368								
17	16	125/2	125/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	369								
17	16	63	63	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	370								
17	16	61	61	4.0	0	0	Chord	4/4	2	2	1	1	1	371	-keit.							
17	16	61	61	2.0	0	0	Chord	4/4	2	3	1/2	1/2	1	372								
17	16	63	63	2.0	1/2	1/2	Chord	4/4	2	3	1/2	1/2	1	373								
17	16	61	61	2.0	0	0	Chord	4/4	3	3	1/2	1/2	1	374								
17	16	63	63	2.0	1/2	1/2	Chord	4/4	3	3	1/2	1/2	1	375								
