mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	260	muss									
10	10	38	38	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	261	lei-									
10	10	36	36	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	262										
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	263	-ich									
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	264	viel									
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	265	muss									
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	266	lei-									13
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	267										
10	10	36	36	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	268										
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	269	muss									
10	10	37	37	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	270	lei-									14
10	10	75/2	75/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	271										14
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	272										14
10	10	38	38	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	273										14
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	274										14
10	10	39	39	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	275										14
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	276										
10	10	36	36	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	277	lei-									15
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	278										15
10	10	37	37	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	279										15
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	280										15
10	10	38	38	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	281										15
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	282										15
10	10	39	39	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	283										
10	10	36	36	0.5	0	0	Chord	4/4	5	1	1/8	1/8	1	284										16
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	5	1	1/8	1/8	1	285										16
10	10	37	37	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	286										16
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	287										16
10	10	38	38	0.5	1/2	1/2	Chord	4/4	5	1	1/8	1/8	1	288										16
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	289										16
10	10	39	39	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	290										
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	291	-den,									
11	11	81/2	81/2	0.0	1/8	1/8	Tempo	4/4	1	1	0								𝅘𝅥=65	65.0	𝅘𝅥	65.0	0.0	
11	11	83/2	83/2	0.0	3/8	3/8	Tempo	4/4	1	1	0								𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	292	nicht									
11	11	85/2	85/2	0.0	5/8	5/8	Tempo	4/4	1	1	0								𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
11	11	43	43	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=63	63.0	𝅘𝅥	63.0	0.0	
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	293	von									
11	11	40	40	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	294	-den,									
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	295	nicht,									
11	11	41	41	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	296	nicht									
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	297	von									
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	298	Je-									17
11	11	40	40	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	299	-den,									
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	300	nicht,									
11	11	42	42	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	301	nicht									
11	11	85/2	85/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16	1/16	1	302	von									
11	11	171/4	171/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	303										
11	11	43	43	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	304	Je-									18
11	11	40	40	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	305	-den,									
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	306	nicht,									
11	11	43	43	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	307	nicht,									
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	308	nicht									
11	11	40	40	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	309										
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	310										
11	11	43	43	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	311										
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	312										
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	313	Je-									
12	12	45	45	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	314	-su									
12	12	46	46	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=61	61.0	𝅘𝅥	61.0	0.0	
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	315	schei-									
12	12	44	44	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	316										17
12	12	89/2	89/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	317										
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	318	-su									
12	12	46	46	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	319	schei-									19
12	12	93/2	93/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	320										19
12	12	187/4	187/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	321										19
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	322										19
12	12	44	44	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	323										18
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	324										
12	12	45	45	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	325										
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	326	-su									
12	12	46	46	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	327	schei-									
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	328										
12	12	47	47	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	329	-den,									
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	330	von									
12	12	44	44	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	331	nicht									
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	332	von									
12	12	46	46	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	333	Je-									
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	334										
12	12	47	47	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	335	-su									
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	336										
12	12	44	44	0.5	0	0	Chord	4/4	5	1	1/8	1/8	1	337										
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	338										
12	12	46	46	0.5	1/2	1/2	Chord	4/4	5	1	1/8	1/8	1	339										
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	340										
12	12	47	47	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	341										
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	342										
13	13	48	48	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=57	57.0	𝅘𝅥	57.0	0.0	
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1	1	1	343	-den.									
13	13	49	49	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=51	51.0	𝅘𝅥	51.0	0.0	
13	13	50	50	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=40	40.0	𝅘𝅥	40.0	0.0	
13	13	48	48	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	344										19
13	13	97/2	97/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	345										19
13	13	195/4	195/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	346										19
13	13	49	49	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	347										19
13	13	197/4	197/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	348										19
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	349										19
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	350	-den.									
13	13	48	48	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	351	Je-									
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	352										
13	13	49	49	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	353	-su									
13	13	99/2	99/2	1.0	3/8	3/8	Chord	4/4	3	1	1/4	1/4	1	354	schei-									20
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	355										
13	13	51	51	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	356	-den.									
13	13	48	48	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	357	schei-									
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	358										
13	13	49	49	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	359										
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	360										
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	361	-den.									
13	13	48	48	0.5	0	0	Chord	4/4	5	1	1/8	1/8	1	362										
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	5	1	1/8	1/8	1	363										
13	13	49	49	0.5	1/4	1/4	Chord	4/4	5	1	1/8	1/8	1	364										
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	365										
13	13	50	50	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	366										
