mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
12	12	47	47	0.5	3/4	3/4	Chord	4/4	2	3	1/8	1/8	1	274											
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	2	3	1/8	1/8	1	275											
12	12	44	44	2.0	0	0	Chord	4/4	3	3	1/2	1/2	1	276											
12	12	46	46	1.0	1/2	1/2	Chord	4/4	3	3	1/4	1/4	1	277											
12	12	47	47	0.5	3/4	3/4	Chord	4/4	3	3	1/8	1/8	1	278											
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	3	3	1/8	1/8	1	279											
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	280	Rit-	Ber-									
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	281	-ter-	-ge									
13	13	50	50	0.0	1/2	1/2	Tempo	4/4	1	1	0									𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	282	-schaft	nied-									
13	13	51	51	0.0	3/4	3/4	Tempo	4/4	1	1	0									𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
13	13	51	51	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	283	sich	-rig									
13	13	207/4	207/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	284											
13	13	48	48	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	285											
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	286											
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	287											
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	288											
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	289											
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	290											
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	291											
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	292											
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	293											
13	13	48	48	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	294											
13	13	49	49	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	295											
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	296											
13	13	50	50	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	297											
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	298											
13	13	51	51	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	299											
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	300											
13	13	48	48	1.0	0	0	Chord	4/4	2	3	1/4	1/4	1	301											
13	13	49	49	0.5	1/4	1/4	Chord	4/4	2	3	1/8	1/8	1	302											
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	2	3	1/8	1/8	1	303											
13	13	50	50	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	304											
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	305											
13	13	51	51	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	306											
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	307											
13	13	48	48	1.0	0	0	Chord	4/4	3	3	1/4	1/4	1	308											
13	13	49	49	0.5	1/4	1/4	Chord	4/4	3	3	1/8	1/8	1	309											
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	3	3	1/8	1/8	1	310											
14	14	52	52	0.0	0	0	Tempo	4/4	1	1	0									𝅘𝅥=67	67.0	𝅘𝅥	67.0	0.0	
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	311	wen-	ste-									
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	312	-de.	-hen.									
14	14	52	52	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	313											12
14	14	105/2	105/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	314											12
14	14	211/4	211/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	315											12
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	316											
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	317											
14	14	52	52	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	318											13
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	319											
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	320											
14	14	52	52	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	321											
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	322											
14	14	52	52	1.0	0	0	Chord	4/4	2	3	1/4	1/4	1	323											14
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	3	1/4	1/4	1	324											
14	14	54	54	2.0	1/2	1/2	Chord	4/4	3	2	1/2	1/2	1	325											
14	14	52	52	1.0	0	0	Chord	4/4	3	3	1/4	1/4	1	326											15
14	14	53	53	1.0	1/4	1/4	Chord	4/4	3	3	1/4	1/4	1	327											
