mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
11	10	33	33	2.0	0	0	Chord	4/4	4	2	1/2	1/2	1	281										
11	10	35	35	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	282										
11	10	36	36	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	283										
11	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	284										
12	11	37	37	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	285										
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	286										
12	11	38	38	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	287										
12	11	77/2	77/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	288										
12	11	39	39	0.0	1/2	1/2	Tempo	4/4	1	1	0								𝅘𝅥=65.5	66.0	𝅘𝅥	65.5	0.0	
12	11	39	39	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	289										
12	11	79/2	79/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	290										
12	11	159/4	159/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	291										
12	11	40	40	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	292										
12	11	81/2	81/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	293										
12	11	163/4	163/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	294										
12	11	37	37	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	295	Näch-									
12	11	38	38	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	296	-sten									
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	297	nutz									
12	11	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	298	zu									
12	11	37	37	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	299										
12	11	38	38	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	300										
12	11	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	301										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	302										
12	11	40	40	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	303										
12	11	37	37	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	304										
12	11	38	38	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	305										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	306										
12	11	40	40	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	307										
12	11	81/2	81/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	308										
12	11	37	37	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	309										
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	310										
12	11	38	38	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	311										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	312										
12	11	40	40	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	313										
12	11	37	37	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	314										
12	11	75/2	75/2	0.5	1/8	1/8	Chord	4/4	4	2	1/8	1/8	1	315										
12	11	38	38	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	316										
12	11	39	39	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	317										
12	11	40	40	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	318										
13	12	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	319										
13	12	42	42	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=65	65.0	𝅘𝅥	65.0	0.0	
13	12	42	42	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	320										
13	12	85/2	85/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	321										
13	12	43	43	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	322										
13	12	87/2	87/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	323										
13	12	44	44	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
13	12	44	44	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	324										
13	12	41	41	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	325	sein,									
13	12	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	326	dein									
13	12	43	43	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	327	Wort									
13	12	89/2	89/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	328	zu									
13	12	41	41	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	329										
13	12	42	42	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	330										
13	12	43	43	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	331										
13	12	87/2	87/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	332										
13	12	44	44	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	333										
13	12	41	41	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	334										
13	12	42	42	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	335										
13	12	43	43	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	336										
13	12	44	44	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	337										
13	12	41	41	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	338										
13	12	42	42	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	339										
13	12	43	43	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	340										
13	12	87/2	87/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	341										
13	12	44	44	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	342										
13	12	41	41	1.0	0	0	Chord	4/4	4	2	1/4	1/4	1	343										
13	12	42	42	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	344										
13	12	43	43	0.5	1/2	1/2	Chord	4/4	4	2	1/8	1/8	1	345										
13	12	87/2	87/2	0.5	5/8	5/8	Chord	4/4	4	2	1/8	1/8	1	346										
13	12	44	44	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	347										
14	13	45	45	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	348										
14	13	91/2	91/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	349										
14	13	46	46	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	350										
14	13	93/2	93/2	0.0	3/8	3/8	Tempo	4/4	1	1	0								𝅘𝅥=62	62.0	𝅘𝅥	62.0	0.0	
14	13	93/2	93/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	351										
14	13	47	47	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	352										
14	13	95/2	95/2	0.0	5/8	5/8	Tempo	4/4	1	1	0								𝅘𝅥=59	59.0	𝅘𝅥	59.0	0.0	
14	13	95/2	95/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	353										
14	13	48	48	0.0	3/4	3/4	Tempo	4/4	1	1	0								𝅘𝅥=56	56.0	𝅘𝅥	56.0	0.0	
14	13	48	48	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	354										
14	13	97/2	97/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	355										
14	13	45	45	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	356	hal-									
14	13	91/2	91/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	357										
14	13	46	46	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	358	-ten									
14	13	93/2	93/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	359										
14	13	47	47	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	360	e-									7
14	13	48	48	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	361			ornamentTrill							
14	13	45	45	1.5	0	0	Chord	4/4	2	2	3/8	1/4	3/2	362										
14	13	93/2	93/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	363										
14	13	47	47	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	364										8
14	13	95/2	95/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	365										8
14	13	48	48	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	366										
14	13	47	47	0.0	1/2	1/2	StaffText	4/4	2	3	0							Ob.						
14	13	47	47	0.75	1/2	1/2	Chord	4/4	2	3	3/16	1/8	3/2	367										
14	13	191/4	191/4	0.25	11/16	11/16	Chord	4/4	2	3	1/16	1/16	1	368										
14	13	45	45	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	369										
14	13	91/2	91/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	370										
14	13	46	46	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	371										
14	13	93/2	93/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	372										
14	13	47	47	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	373										
14	13	97/2	97/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	374										
14	13	45	45	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	375										
14	13	91/2	91/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	376										
14	13	46	46	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	377										
14	13	93/2	93/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	378										
14	13	47	47	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	379										9
14	13	48	48	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	380										
14	13	45	45	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	381										
14	13	91/2	91/2	0.5	1/8	1/8	Chord	4/4	4	2	1/8	1/8	1	382										
14	13	46	46	0.5	1/4	1/4	Chord	4/4	4	2	1/8	1/8	1	383										
14	13	93/2	93/2	0.5	3/8	3/8	Chord	4/4	4	2	1/8	1/8	1	384										
14	13	47	47	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	385										10
14	13	48	48	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	386										
15	14	49	49	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	387										
15	14	49	49	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	388	-ben.									
15	14	49	49	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	389										
15	14	49	49	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	390										
15	14	49	49	3.0	0	0	Chord	4/4	3	2	3/4	1/2	3/2	391										
15	14	49	49	3.0	0	0	Chord	4/4	4	2	3/4	1/2	3/2	392										
