mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
10	8	29	29	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	293										
10	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	294										
10	8	30	30	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	295										
10	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	296										
10	8	31	31	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	297										
10	8	32	32	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	298										
10	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	299	Jam-									
10	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	300	-mer									
10	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	301	stillt:									
10	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	302	gebt									
10	8	29	29	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	303										
10	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	304										
10	8	30	30	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	305										
10	8	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	306										
10	8	31	31	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	307										
10	8	32	32	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	308										
10	8	29	29	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	309										
10	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	310										
10	8	30	30	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	311										
10	8	31	31	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	312										
10	8	32	32	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	313										
10	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	314										
10	8	29	29	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	315										
10	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	316										
10	8	30	30	1.0	1/4	1/4	Chord	4/4	3	2	1/4	1/4	1	317										
10	8	31	31	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	318										
10	8	32	32	1.0	3/4	3/4	Chord	4/4	3	2	1/4	1/4	1	319										
10	8	29	29	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	320										
10	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	4	2	1/8	1/8	1	321										
10	8	30	30	1.0	1/4	1/4	Chord	4/4	4	2	1/4	1/4	1	322										
10	8	31	31	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	323										
10	8	32	32	1.0	3/4	3/4	Chord	4/4	4	2	1/4	1/4	1	324										
11	9	33	33	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	325										
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	326										
11	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	327										
11	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	328										
11	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	329										
11	9	33	33	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	330										
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	331										
11	9	34	34	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	332										
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	333										
11	9	35	35	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	334										
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	335										
11	9	33	33	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	336	un-									
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	337										
11	9	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	338	-serm									
11	9	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	339	Gott									
11	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	340	die									
11	9	33	33	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	341										
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	342										
11	9	34	34	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	343										
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	344										
11	9	35	35	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	345										4
11	9	71/2	71/2	1.0	5/8	5/8	Chord	4/4	2	2	1/4	1/4	1	346										
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	347										
11	9	33	33	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	348										
11	9	34	34	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	349										
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	350										
11	9	35	35	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	351										
11	9	36	36	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	352										
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	353										
11	9	33	33	0.5	0	0	Chord	4/4	3	2	1/8	1/8	1	354										
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	3	2	1/8	1/8	1	355										
11	9	34	34	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	356										
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	357										
11	9	35	35	0.5	1/2	1/2	Chord	4/4	3	2	1/8	1/8	1	358										
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	3	2	1/8	1/8	1	359										
11	9	36	36	0.5	3/4	3/4	Chord	4/4	3	2	1/8	1/8	1	360										
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	3	2	1/8	1/8	1	361										
11	9	33	33	0.5	0	0	Chord	4/4	4	2	1/8	1/8	1	362										
11	9	67/2	67/2	0.5	1/8	1/8	Chord	4/4	4	2	1/8	1/8	1	363										
11	9	34	34	0.5	1/4	1/4	Chord	4/4	4	2	1/8	1/8	1	364										
11	9	69/2	69/2	0.5	3/8	3/8	Chord	4/4	4	2	1/8	1/8	1	365										
11	9	35	35	0.5	1/2	1/2	Chord	4/4	4	2	1/8	1/8	1	366										
11	9	71/2	71/2	0.5	5/8	5/8	Chord	4/4	4	2	1/8	1/8	1	367										
11	9	36	36	0.5	3/4	3/4	Chord	4/4	4	2	1/8	1/8	1	368										
11	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	4	2	1/8	1/8	1	369										
12	10	37	37	0.0	0	0	Tempo	4/4	1	1	0								𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
12	10	37	37	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	370										
12	10	151/4	151/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	371										
12	10	38	38	0.0	1/4	1/4	Tempo	4/4	1	1	0								𝅘𝅥=59	59.0	𝅘𝅥	59.0	0.0	
12	10	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	372										
12	10	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	373										
12	10	37	37	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	374										
12	10	149/4	149/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16	1/16	1	375										
12	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	376										
12	10	38	38	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	377										
12	10	77/2	77/2	0.125	3/8	3/8	Chord	4/4	1	2	1/32	1/32	1	378										
12	10	309/8	309/8	0.125	13/32	13/32	Chord	4/4	1	2	1/32	1/32	1	379										
12	10	155/4	155/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	380										
12	10	39	39	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	381										
12	10	37	37	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	382	Eh-									5
12	10	149/4	149/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	383										5
12	10	75/2	75/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	384										5
12	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	385										
12	10	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	386	-re!									
12	10	37	37	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	387										
12	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	388										
12	10	38	38	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	389										
12	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	390										
12	10	39	39	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	391										
12	10	37	37	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	392										6
12	10	38	38	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	393										
12	10	39	39	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	394										
12	10	37	37	1.0	0	0	Chord	4/4	3	2	1/4	1/4	1	395										7
12	10	38	38	0.5	1/4	1/4	Chord	4/4	3	2	1/8	1/8	1	396										
12	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	3	2	1/8	1/8	1	397										
12	10	39	39	1.0	1/2	1/2	Chord	4/4	3	2	1/4	1/4	1	398										
12	10	37	37	0.5	0	0	Chord	4/4	3	3	1/8	1/8	1	399										
12	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	3	3	1/8	1/8	1	400										
12	10	38	38	0.5	1/4	1/4	Chord	4/4	3	3	1/8	1/8	1	401										
12	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	3	3	1/8	1/8	1	402										
12	10	39	39	1.0	1/2	1/2	Chord	4/4	4	2	1/4	1/4	1	403										
12	10	37	37	0.5	0	0	Chord	4/4	4	3	1/8	1/8	1	404										
12	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	4	3	1/8	1/8	1	405										
12	10	38	38	0.5	1/4	1/4	Chord	4/4	4	3	1/8	1/8	1	406										
12	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	4	3	1/8	1/8	1	407										
