mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	tempo	qpm	metronome_base	metronome_number	tempo_visible
17	17	66	66	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=79	79.0	𝅘𝅥	79.0	0.0
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	281	Won-	Won-					
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	282	-ne	-ne					
17	17	64	64	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	283							
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	284							
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	285							
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	286							
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	287							
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	288							
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	289							
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	290							
17	17	64	64	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	291							
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	292							
17	17	65	65	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	293							
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	294							
17	17	66	66	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	295							
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	296							
17	17	67	67	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	297							
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	298							
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	299	ü-	ü-					
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	300	-ber	-ber					
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	301	Won-	Won-					
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	302	-ne!	-ne!					
18	18	68	68	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	303							
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	304							
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	305							
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	306							
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	307							
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	308							
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	309							
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	310							
18	18	68	68	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	311							
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	312							
18	18	69	69	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	313							
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	314							
18	18	70	70	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	315							
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	316							
18	18	71	71	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	317							
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	318							
19	19	72	72	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=78	78.0	𝅘𝅥	78.0	0.0
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	319	er	er					
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	320	ist	ist					
19	19	74	74	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	321	die	die					
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	322	Ge-	Ge-					
19	19	72	72	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	323							
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	324							
19	19	73	73	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	325							
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	326							
19	19	74	74	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	327							
19	19	75	75	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	328							
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	329							
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	330							
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	331							
19	19	74	74	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	332							
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	333							
19	19	72	72	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	334							
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	335							
19	19	73	73	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	336							
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	337							
19	19	74	74	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	338							
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	339							
19	19	75	75	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	340							
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	341							
20	20	76	76	0.0	0	0	Tempo	4/4	1	1	0						𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	342	-na-	-na-					
20	20	77	77	0.0	1/4	1/4	Tempo	4/4	1	1	0						𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	343	-den-	-den-					
20	20	78	78	0.0	1/2	1/2	Tempo	4/4	1	1	0						𝅘𝅥=67	67.0	𝅘𝅥	67.0	0.0
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	344	-son-	-son-					
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	345	-ne.	-ne					
20	20	76	76	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	346							
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	347							
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	348							
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	349							
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	350							
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	351							
20	20	78	78	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	352							
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	353							
20	20	76	76	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	354							
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	355							
20	20	78	78	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	356							
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	357							
