mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
15	13	49	49	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	261									11
15	13	50	50	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	262									11
15	13	101/2	101/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	263									
15	13	51	51	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	264									
15	13	52	52	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	265									
16	14	53	53	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	266	-jüngt								
16	14	107/2	107/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	267									
16	14	54	54	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	268	dem								
16	14	55	55	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	269	Ad-								
16	14	111/2	111/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	270									
16	14	56	56	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
16	14	56	56	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	271	-ler								
16	14	53	53	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	272									
16	14	54	54	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	273									
16	14	55	55	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	274									
16	14	111/2	111/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	275									
16	14	56	56	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	276									
16	14	53	53	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	277									
16	14	54	54	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	278									
16	14	55	55	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	279									
16	14	56	56	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	280									
16	14	113/2	113/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	281									
16	14	53	53	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	282									
16	14	54	54	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	283									
16	14	55	55	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	284									
16	14	111/2	111/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	285									
16	14	56	56	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	286									
17	15	57	57	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	287	gleich,								
17	15	58	58	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=73.4	73.0	𝅘𝅥	73.4	0.0	
17	15	58	58	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	288	der								
17	15	59	59	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=75	75.0	𝅘𝅥	75.0	0.0	
17	15	59	59	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	289	Köng								
17	15	60	60	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0	
17	15	60	60	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	290	schafft								
17	15	57	57	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	291									
17	15	58	58	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	292									
17	15	59	59	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	293									
17	15	60	60	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	294									
17	15	121/2	121/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	295									
17	15	57	57	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	296									
17	15	58	58	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	297									
17	15	59	59	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	298									
17	15	119/2	119/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	299									
17	15	60	60	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	300									
17	15	57	57	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	301									
17	15	58	58	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	302									
17	15	59	59	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	303									
17	15	60	60	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	304									
17	15	121/2	121/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	305									
18	16	61	61	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	306	recht,								
18	16	62	62	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=77	77.0	𝅘𝅥	77.0	0.0	
18	16	62	62	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	307	be-								
18	16	63	63	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=74	74.0	𝅘𝅥	74.0	0.0	
18	16	63	63	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	308	-hü-								12
18	16	64	64	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	309									
18	16	129/2	129/2	0.0	7/8	7/8	Tempo	4/4	1	1	0							𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
18	16	61	61	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	310									
18	16	62	62	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	311									
18	16	63	63	1.5	1/2	1/2	Chord	4/4	1	2	3/8	1/4	3/2	312									13
18	16	129/2	129/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	313									13
18	16	259/4	259/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	314									
18	16	61	61	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	315									
18	16	62	62	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	316									
18	16	125/2	125/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	317									
18	16	63	63	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	318									
18	16	127/2	127/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	319									
18	16	64	64	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	320									
18	16	61	61	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	321									
18	16	62	62	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	322									
18	16	63	63	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	323									14
18	16	64	64	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	324									
19	17	65	65	0.0	0	0	Tempo	4/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
19	17	65	65	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	325	-tet,								
19	17	66	66	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	326	die								
19	17	67	67	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
19	17	67	67	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	327	leid'n								
19	17	68	68	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0	
19	17	68	68	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	328	in								
19	17	137/2	137/2	0.0	7/8	7/8	Tempo	4/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
19	17	65	65	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	329									
19	17	66	66	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	330									
19	17	67	67	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	331									
19	17	68	68	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	332									
19	17	137/2	137/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	333									
19	17	65	65	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	334									
19	17	66	66	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	335									
19	17	133/2	133/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	336									
19	17	67	67	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	337									
19	17	135/2	135/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	338									
19	17	68	68	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	339									
19	17	137/2	137/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	340									
19	17	65	65	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	341									
19	17	66	66	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	342									
19	17	67	67	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	343									
19	17	135/2	135/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	344									
19	17	68	68	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	345									
20	18	69	69	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	346	sei-								15
20	18	70	70	0.0	1/4	1/4	Tempo	4/4	1	1	0							𝅘𝅥=68	68.0	𝅘𝅥	68.0	0.0	15
20	18	70	70	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	347									15
20	18	141/2	141/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	348									15
20	18	71	71	0.0	1/2	1/2	Tempo	4/4	1	1	0							𝅘𝅥=64	64.0	𝅘𝅥	64.0	0.0	
20	18	71	71	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	349									
20	18	72	72	0.0	3/4	3/4	Tempo	4/4	1	1	0							𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0	
20	18	72	72	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	350	-nem								
20	18	69	69	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	351									16
20	18	70	70	2.0	1/4	1/4	Chord	4/4	1	2	1/2	1/2	1	352									
20	18	72	72	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	353									
20	18	69	69	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	354									17
20	18	139/2	139/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	355									17
20	18	70	70	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	356									17
20	18	141/2	141/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	357									17
20	18	71	71	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	358									
20	18	145/2	145/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	359									
20	18	69	69	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	360									18
20	18	139/2	139/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	361									18
20	18	70	70	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	362									18
20	18	71	71	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	363									18
20	18	143/2	143/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	364									18
20	18	72	72	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	365									
21	19	73	73	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	366	Reich.								
21	19	73	73	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	367									
21	19	73	73	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	368									
21	19	73	73	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	369									
