mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	lyrics_3	lyrics_4	lyrics_5	lyrics_6	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
33	26	205/2	205/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	537												
33	26	103	103	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	538												
33	26	207/2	207/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	539												
33	26	104	104	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	540												
33	26	209/2	209/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	541												
33	26	101	101	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	542												
33	26	102	102	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	543												
33	26	205/2	205/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	544												
33	26	103	103	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	545												
33	26	104	104	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	546												
33	26	101	101	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	547												
33	26	102	102	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	548												
33	26	205/2	205/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	549												
33	26	103	103	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	550												
33	26	104	104	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	551												
34	27	105	105	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	552	Je-											
34	27	106	106	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	553	-su											
34	27	107	107	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	554	Christ											
34	27	108	108	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=71.4	71.0	𝅘𝅥	71.4	0.0	
34	27	108	108	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	555	uns											
34	27	105	105	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	556												33
34	27	421/4	421/4	0.25	1/16	1/16	Chord	4/4	1	2	1/16	1/16	1	557												33
34	27	211/2	211/2	1.0	1/8	1/8	Chord	4/4	1	2	1/4	1/4	1	558												
34	27	213/2	213/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	559												
34	27	107	107	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	560												
34	27	108	108	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	561												
34	27	105	105	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	562												
34	27	211/2	211/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	563												
34	27	106	106	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	564												
34	27	427/4	427/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	565												
34	27	107	107	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	566												
34	27	108	108	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	567												
34	27	217/2	217/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	568												
34	27	105	105	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	569												
34	27	106	106	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	570												
34	27	107	107	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	571												
34	27	108	108	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	572												
34	27	217/2	217/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	573												
35	28	109	109	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	574	seg-											
35	28	110	110	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	575	-ne											
35	28	111	111	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	576	was											
35	28	225/2	225/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	577	dein											
35	28	109	109	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	578												
35	28	219/2	219/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	579												
35	28	110	110	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	580												
35	28	111	111	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	581												34
35	28	223/2	223/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	582												34
35	28	447/4	447/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	583												
35	28	112	112	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	584												
35	28	109	109	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	585												
35	28	110	110	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	586												
35	28	221/2	221/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	587												
35	28	111	111	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	588												
35	28	223/2	223/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	589												
35	28	112	112	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	590												35
35	28	225/2	225/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	591												35
35	28	451/4	451/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	592												
35	28	109	109	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	593												
35	28	110	110	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	594												
35	28	111	111	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	595												
35	28	112	112	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	596												
35	28	225/2	225/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	597												
36	29	113	113	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	598	Erb-											
36	29	114	114	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	599	-theil											
36	29	115	115	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	600	ist,											
36	29	116	116	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	601	wart'											
36	29	113	113	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	602												
36	29	227/2	227/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	603												
36	29	114	114	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	604												
36	29	229/2	229/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	605												
36	29	115	115	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	606												
36	29	231/2	231/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	607												
36	29	116	116	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	608												
36	29	113	113	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	609												
36	29	114	114	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	610												
36	29	115	115	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	611												
36	29	116	116	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	612												
36	29	113	113	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	613												
36	29	114	114	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	614												
36	29	115	115	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	615												
36	29	116	116	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	616												
36	29	233/2	233/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	617												
37	30	117	117	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	618	und											
37	30	118	118	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	619	pfleg'											
37	30	119	119	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	620	ihr											
37	30	120	120	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	621	zu											
37	30	117	117	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	622												
37	30	235/2	235/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	623												
37	30	118	118	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	624												
37	30	237/2	237/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	625												
37	30	119	119	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	626												
37	30	239/2	239/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	627												
37	30	120	120	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	628												
37	30	241/2	241/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	629												
37	30	117	117	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	630												
37	30	118	118	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	631												
37	30	119	119	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	632												
37	30	120	120	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	633												
37	30	117	117	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	634												
37	30	235/2	235/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	635												
37	30	118	118	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	636												
37	30	119	119	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	637												
37	30	120	120	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	638												
38	31	121	121	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	639	al-											
38	31	122	122	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	640	-ler											
38	31	123	123	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	641	Zeit											
38	31	124	124	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	642	und											
38	31	121	121	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	643												
38	31	245/2	245/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	644												
38	31	123	123	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	645												
38	31	124	124	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	646												
38	31	121	121	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	647												
38	31	243/2	243/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	648												
38	31	122	122	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	649												
38	31	491/4	491/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	650												
38	31	123	123	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	651												
38	31	124	124	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	652												
38	31	249/2	249/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	653												
38	31	121	121	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	654												
38	31	243/2	243/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	655												
38	31	122	122	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	656												
38	31	123	123	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	657												
38	31	124	124	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	658												
38	31	249/2	249/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	659												
39	32	125	125	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	660	heb'											
39	32	126	126	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	661	sie											
39	32	127	127	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	662	hoch											
39	32	257/2	257/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	663	in											
39	32	125	125	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	664												
39	32	251/2	251/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	665												
39	32	126	126	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	666												36
39	32	253/2	253/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	667												36
39	32	507/4	507/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	668												
39	32	127	127	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	669												
39	32	128	128	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	670												
39	32	125	125	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	671												
39	32	251/2	251/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	672												
39	32	126	126	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	673												
39	32	127	127	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	674												
39	32	128	128	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	675												
39	32	515/4	515/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	676												
39	32	125	125	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	677												
39	32	251/2	251/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	678												
39	32	126	126	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	679												
39	32	127	127	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	680												
39	32	255/2	255/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	681												
39	32	128	128	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	682												
40	33	129	129	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	683	E-											
40	33	130	130	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	684	-wig-											
40	33	131	131	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	685	-keit.											
40	33	132	132	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	686	Täg-											
40	33	265/2	265/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	687												
40	33	129	129	1.5	0	0	Chord	4/4	1	2	3/8	1/4	3/2	688												
40	33	261/2	261/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	689												
40	33	131	131	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	690												
40	33	132	132	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	691												
40	33	129	129	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	692												
40	33	259/2	259/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	693												
40	33	130	130	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	694												
40	33	131	131	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	695												
40	33	132	132	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	696												
40	33	129	129	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	697												
40	33	259/2	259/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	698												
40	33	130	130	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	699												
40	33	131	131	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	700												
40	33	132	132	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	701												
41	34	133	133	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	702	-lich,											
41	34	134	134	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	703	Herr											
41	34	135	135	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	704	Gott,											
41	34	136	136	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	705	wir											
41	34	133	133	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	706												37
41	34	267/2	267/2	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	707												37
41	34	535/4	535/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	708												
41	34	134	134	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	709												
41	34	269/2	269/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8	1/8	1	710												
41	34	135	135	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	711												38
41	34	271/2	271/2	0.25	5/8	5/8	Chord	4/4	1	2	1/16	1/16	1	712												38
41	34	543/4	543/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	713												
41	34	136	136	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	714												
41	34	133	133	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	715												39
41	34	267/2	267/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	716												39
41	34	535/4	535/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	717												
41	34	134	134	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	718												
41	34	269/2	269/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	719												
41	34	135	135	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	720												40
41	34	271/2	271/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	721												40
41	34	543/4	543/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	722												
41	34	136	136	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	723												
41	34	133	133	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	724												
41	34	267/2	267/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	725												
41	34	134	134	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	726												
41	34	135	135	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	727												
41	34	271/2	271/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	728												
41	34	136	136	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	729												
42	35	137	137	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	730	lo-											
42	35	138	138	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	731	-ben											
42	35	139	139	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	732	dich											
42	35	140	140	0.0	3/4	3/4	Tempo	4/4	1	1	0										𝅘𝅥=69	69.0	𝅘𝅥	69.0	0.0	
42	35	140	140	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	733	und											
42	35	137	137	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	734												41
42	35	138	138	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	735												41
42	35	553/4	553/4	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	736												
42	35	277/2	277/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	737												
42	35	555/4	555/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	738												
42	35	139	139	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	739												
42	35	140	140	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	740												
42	35	137	137	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	741												42
42	35	549/4	549/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	742												42
42	35	275/2	275/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	743												42
42	35	551/4	551/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	744												
42	35	138	138	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	745												
42	35	277/2	277/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	746												
42	35	139	139	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	747												
42	35	140	140	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	748												
42	35	281/2	281/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	749												
42	35	137	137	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	750												
42	35	275/2	275/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	751												
42	35	138	138	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	752												
42	35	277/2	277/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	753												
42	35	139	139	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	754												
42	35	140	140	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	755												
42	35	281/2	281/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	756												
43	36	141	141	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	757	ehr'n											
43	36	142	142	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	758	dein											
43	36	143	143	0.0	1/2	1/2	Tempo	4/4	1	1	0										𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
43	36	143	143	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	759	Na-											
43	36	287/2	287/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	760												
43	36	144	144	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	761	-men											
43	36	141	141	0.5	0	0	Chord	4/4	1	2	1/8	1/8	1	762												
43	36	283/2	283/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8	1/8	1	763												
43	36	142	142	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	764												
43	36	143	143	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	765												
43	36	144	144	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	766												
43	36	289/2	289/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	767												
43	36	141	141	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	768												
43	36	283/2	283/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	769												
43	36	142	142	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	770												
43	36	285/2	285/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	771												
43	36	143	143	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	772												
43	36	287/2	287/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	773												
43	36	144	144	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	774												
43	36	289/2	289/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	775												
43	36	141	141	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	776												
43	36	283/2	283/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	777												
43	36	142	142	1.5	1/4	1/4	Chord	4/4	2	2	3/8	1/4	3/2	778												
43	36	287/2	287/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	779												
43	36	144	144	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	780												
43	36	289/2	289/2	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	781												
44	37	145	145	0.0	0	0	Tempo	4/4	1	1	0										𝅘𝅥=67	67.0	𝅘𝅥	67.0	0.0	
44	37	145	145	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	782	ste-											
44	37	146	146	0.0	1/4	1/4	Tempo	4/4	1	1	0										𝅘𝅥=66	66.0	𝅘𝅥	66.0	0.0	
44	37	146	146	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	783	-tig-											
44	37	147	147	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	784	-lich.											
44	37	145	145	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	785												
44	37	146	146	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	786												
44	37	147	147	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	787												
44	37	145	145	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	788												43
44	37	291/2	291/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	789												
44	37	293/2	293/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	790												
44	37	147	147	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	791												
44	37	145	145	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	792												
44	37	291/2	291/2	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	793												
44	37	146	146	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	794												
44	37	293/2	293/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	795												
44	37	147	147	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	796												
45	37	148	148	0.0	0	3/4	Tempo	4/4	1	1	0										𝅘𝅥=70.2	70.0	𝅘𝅥	70.2	0.0	
45	37	148	148	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	797	Be-	sei	Zeig'									
45	37	148	148	1.0	0	3/4	Chord	4/4	1	2	1/4	1/4	1	798												
45	37	148	148	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	799												
45	37	148	148	1.0	0	3/4	Chord	4/4	2	2	1/4	1/4	1	800												
46	38	149	149	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	801	-hüt'	gnä-	uns									
46	38	150	150	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	802	uns	-dig	dei-									
46	38	151	151	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	803	heut',	uns,	-ne									
46	38	152	152	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	804	o	o	Barm-									
46	38	149	149	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	805												
46	38	150	150	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	806												44
46	38	301/2	301/2	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	807												44
46	38	603/4	603/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	808												
46	38	151	151	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	809												
46	38	152	152	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	810												45
46	38	305/2	305/2	0.25	7/8	7/8	Chord	4/4	1	2	1/16	1/16	1	811												45
46	38	611/4	611/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	812												
46	38	149	149	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	813												
46	38	150	150	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	814												
46	38	301/2	301/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	815												
46	38	151	151	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	816												46
46	38	303/2	303/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	817												46
46	38	607/4	607/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	818												
46	38	152	152	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	819												
46	38	305/2	305/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	820												
46	38	149	149	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	821												
46	38	150	150	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	822												
46	38	301/2	301/2	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	823												
46	38	151	151	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	824												
46	38	303/2	303/2	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	825												
