mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	lyrics_2	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
34	32	94	94	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	304	-hü-								49
34	32	95	95	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	305									49
34	32	193/2	193/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	306									
34	32	94	94	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	307									50
34	32	95	95	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	308									50
34	32	191/2	191/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	309									50
34	32	96	96	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	310									50
34	32	193/2	193/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	311									
34	32	94	94	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	312									51
34	32	95	95	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	313									51
34	32	96	96	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	314									
34	32	94	94	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	315									52
34	32	95	95	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	316									
35	33	97	97	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	317	-tet,								
35	33	99	99	0.0	1/2	1/2	Tempo	3/4	1	1	0							𝅘𝅥=73	73.0	𝅘𝅥	73.0	0.0	
35	33	99	99	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	318	die								
35	33	97	97	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	319									
35	33	99	99	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	320									
35	33	97	97	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	321									
35	33	99	99	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	322									
35	33	97	97	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	323									
35	33	99	99	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	324									
36	34	100	100	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	325	leid'n								53
36	34	101	101	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	326									
36	34	102	102	0.0	1/2	1/2	Tempo	3/4	1	1	0							𝅘𝅥=71	71.0	𝅘𝅥	71.0	0.0	
36	34	102	102	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	327	in								
36	34	100	100	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	328									
36	34	101	101	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	329									
36	34	100	100	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	330									
36	34	102	102	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	331									
36	34	100	100	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	332									54
36	34	101	101	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	333									
36	34	102	102	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	334									
37	35	103	103	0.0	0	0	Tempo	3/4	1	1	0							𝅘𝅥=70	70.0	𝅘𝅥	70.0	0.0	
37	35	103	103	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	335	sei-								
37	35	207/2	207/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	336									
37	35	104	104	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	337	-nem		ornamentTrill						55
37	35	105	105	0.0	1/2	1/2	Tempo	3/4	1	1	0							𝅘𝅥=60	60.0	𝅘𝅥	60.0	0.0	55
37	35	211/2	211/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	338									
37	35	103	103	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	339									56
37	35	104	104	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	340									
37	35	105	105	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	341									
37	35	103	103	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	342									
37	35	105	105	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	343									
37	35	103	103	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	344									57
37	35	104	104	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	345									
37	35	105	105	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	346									
38	36	106	106	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	347	Reich.								
38	36	106	106	2.0	0	0	Chord	3/4	1	2	1/2	1/2	1	348									
38	36	106	106	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	349									
38	36	106	106	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	350									
