mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	tempo	qpm	metronome_base	metronome_number	tempo_visible
17	16	62	62	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	280	-wig-					
17	16	63	63	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	281	-keit.					
17	16	61	61	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	282						
17	16	62	62	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	283						
17	16	63	63	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	284						
17	16	61	61	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	285						
17	16	123/2	123/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	286						
17	16	62	62	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	287						
17	16	125/2	125/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	288						
17	16	63	63	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	289						
17	16	61	61	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	290						
17	16	62	62	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	291						
17	16	63	63	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	292						
