type	type-id	target	ordering-key	direction	attribute-list	attributes	work.id	work.title	work.language	work.disambiguation
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	8e96c994-c604-307a-888e-36d730ad46f9	270	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '271', 'attribute': 'number'}]	8e96c994-c604-307a-888e-36d730ad46f9	"Kantate, BWV 17 ""Wer Dank opfert, der preiset mich"": Teil II, VII. Choral ""Wie sich ein Vat'r erbarmet"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	f336300e-d991-360a-bf9c-86239152c6a2	73	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '73', 'attribute': 'number'}]	f336300e-d991-360a-bf9c-86239152c6a2	"Kantate, BWV 18 ""Gleichwie der Regen und Schnee vom Himmel fällt"": V. Chorale ""Ich bitt, o Gott, aus Herzensgrund"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	72a26910-6fee-3cc3-8341-509ec595e8d2	99	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '99', 'attribute': 'number'}]	72a26910-6fee-3cc3-8341-509ec595e8d2	"Kantate, BWV 19 ""Es erhub sich ein Streit"": VII. Choral ""Laß dein' Engel mit mir fahren"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	ca7cba01-659c-38ef-a948-d5514ed3db0b	275	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '276', 'attribute': 'number'}]	ca7cba01-659c-38ef-a948-d5514ed3db0b	"Kantate, BWV 20, ""O Ewigkeit, du Donnerwort"": Teil II, XI. Chorale ""O Ewigkeit, du Donnerwort"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	db82467f-ea45-324f-9d88-da096c3d8672	101	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '101', 'attribute': 'number'}]	db82467f-ea45-324f-9d88-da096c3d8672	"Kantate, BWV 25 ""Es ist nichts Gesundes an meinem Leibe"": VI. Choral ""Ich will alle meine Tage"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	af784816-1ed5-3e98-afe2-ef21f90f1442	11	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '11', 'attribute': 'number'}]	af784816-1ed5-3e98-afe2-ef21f90f1442	"Kantate, BWV 26 ""Ach wie flüchtig, ach wie nichtig"": VI. Choral ""Ach wie flüchtig, ach wie nichtig"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	02ca24f2-006d-34a2-aacf-623fb5f673ad	349	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '350', 'attribute': 'number'}]	02ca24f2-006d-34a2-aacf-623fb5f673ad	"Kantate, BWV 27 ""Wer weiß, wie nahe mir mein Ende?"": VI. Choral ""Welt, ade! ich bin dein müde"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	b8bb4696-62c0-4c28-9e9d-ab7447f61ac8	124	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '124', 'attribute': 'number'}]	b8bb4696-62c0-4c28-9e9d-ab7447f61ac8	"Kantate, BWV 28 ""Gottlob! nun geht das Jahr zu Ende"": VI. Choral ""All solch dein Güt wir preisen"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	064cc0f8-d881-39e7-877f-24dd411103d2	271	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '272', 'attribute': 'number'}]	064cc0f8-d881-39e7-877f-24dd411103d2	"Kantate, BWV 29 ""Wir danken dir, Gott, wir danken dir"": VIII. Choral ""Sei Lob und Preis mit Ehren"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	7f6198a0-8470-3449-b995-99f9ea68f525	103	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '103', 'attribute': 'number'}]	7f6198a0-8470-3449-b995-99f9ea68f525	"Kantate, BWV 30 ""Freue dich, erlöste Schar"": Teil I, VI. Choral ""Eine Stimme lässt sich hören"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	f6ca6ae7-b27c-32ca-8f94-da3dcc773eb6	356	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '357', 'attribute': 'number'}]	f6ca6ae7-b27c-32ca-8f94-da3dcc773eb6	"Kantate, BWV 31 ""Der Himmel lacht! die Erde jubilieret"": IX. Choral ""So fahr ich hin zu Jesu Christ"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	bf26d9b3-338f-3b17-a9e5-d66b5b5d1c83	102	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '102', 'attribute': 'number'}]	bf26d9b3-338f-3b17-a9e5-d66b5b5d1c83	"Kantate, BWV 32 ""Liebster Jesu, mein Verlangen"": VI. Choral ""Mein Gott, öffne mir die Pforten"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	479aab8d-ad9d-3c6a-9a6e-936aa79122ea	16	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '16', 'attribute': 'number'}]	479aab8d-ad9d-3c6a-9a6e-936aa79122ea	"Kantate, BWV 33 ""Allein zu dir, Herr Jesu Christ"": VI. Choral ""Ehr sei Gott in dem höchsten Thron"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	b27dd50b-3305-3665-a7f7-e343127ed725	376	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '377', 'attribute': 'number'}]	b27dd50b-3305-3665-a7f7-e343127ed725	"Kantate, BWV 36 ""Schwingt freudig euch empor"": IV. Choral ""Zwingt die Saiten in Cythara"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	0c151fa1-79a7-315d-b1d2-926df9b69ab7	263	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '264', 'attribute': 'number'}]	0c151fa1-79a7-315d-b1d2-926df9b69ab7	"Kantate, BWV 36 ""Schwingt freudig euch empor"": VIII. Choral ""Lob sei Gott, dem Vater g'ton"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	d46541ca-d02f-3914-aaaf-70d5cb587ccc	178	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '178', 'attribute': 'number'}]	d46541ca-d02f-3914-aaaf-70d5cb587ccc	"Kantate, BWV 37 ""Wer da gläubet und getauft wird"": VI. Choral ""Den Glauben mir verleihe"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	8c6578e8-ca66-4806-ac7e-55414f3bf745	31	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '31', 'attribute': 'number'}]	8c6578e8-ca66-4806-ac7e-55414f3bf745	"Kantate, BWV 38 ""Aus tiefer Not schrei ich zu dir"": VI. Choral ""Ob bei uns ist der Sünden viel"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	512a1985-780f-3c48-bd1a-9bbce84a19ac	104	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '104', 'attribute': 'number'}]	512a1985-780f-3c48-bd1a-9bbce84a19ac	"Kantate, BWV 39 ""Brich dem Hungrigen dein Brot"": VII. Choral ""Selig sind, die aus Erbarmen"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	208601ab-8b03-35b7-b876-78da2460afaf	378	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '379', 'attribute': 'number'}]	208601ab-8b03-35b7-b876-78da2460afaf	"Kantate, BWV 40 ""Darzu ist erschienen der Sohn Gottes"": III. Choral ""Die Sünd macht Leid"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	fb956531-d3e1-3a3a-93cc-94e2113107da	304	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '305', 'attribute': 'number'}]	fb956531-d3e1-3a3a-93cc-94e2113107da	"Kantate, BWV 40 ""Darzu ist erschienen der Sohn Gottes"": VI. Choral ""Schüttle deinen Kopf und sprich"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	663eeb79-98ec-325d-9ed2-7ef5638e51a2	105	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '105', 'attribute': 'number'}]	663eeb79-98ec-325d-9ed2-7ef5638e51a2	"Kantate, BWV 40 ""Darzu ist erschienen der Sohn Gottes"": VIII. Choral ""Jesu, nimm dich deiner Glieder"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	7151af45-1c08-3628-8a4c-084f65c4592c	204	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '204', 'attribute': 'number'}]	7151af45-1c08-3628-8a4c-084f65c4592c	"Kantate, BWV 41 ""Jesu, nun sei gepreiset"": VI. Choral ""Dein ist allein die Ehre"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	06253b6b-a54d-3313-b077-fe3b5a35fa90	321	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '322', 'attribute': 'number'}]	06253b6b-a54d-3313-b077-fe3b5a35fa90	"Kantate, BWV 42 ""Am Abend aber desselbigen Sabbats"": VII. Choral ""Verleih uns Frieden gnädiglich"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	8b3b6f6c-c755-3be1-a7da-cb1265f7c684	81	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '81', 'attribute': 'number'}]	8b3b6f6c-c755-3be1-a7da-cb1265f7c684	"Kantate, BWV 43 ""Gott fähret auf mit Jauchzen"": Teil II, XI. Choral ""Du Lebensfürst, Herr Jesu Christ"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	7cd14cee-5e78-3e2e-a16e-aa9b6eabd36a	295	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '296', 'attribute': 'number'}]	7cd14cee-5e78-3e2e-a16e-aa9b6eabd36a	"Kantate, BWV 44 ""Sie werden euch in den Bann tun"": VII. Choral ""So sei nun, Seele, deine'"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	79cc4530-dbe7-3166-9bc5-ee5397eb95c8	277	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '278', 'attribute': 'number'}]	79cc4530-dbe7-3166-9bc5-ee5397eb95c8	"Kantate, BWV 45 ""Es ist dir gesagt, Mensch, was gut ist"": VII. Choral ""Gib, daß ich tu mit Fleiß"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	5905e7d5-2bc6-3aad-b197-584c4d36660a	332	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '333', 'attribute': 'number'}]	5905e7d5-2bc6-3aad-b197-584c4d36660a	"Kantate, BWV 47 ""Wer sich selbst erhöhet, der soll erniedriget werden"": V. Choral ""Der zeitlichen Ehrn will ich gern entbehrn"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	3764b6f2-375c-344e-914c-94d169261e39	4	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '4', 'attribute': 'number'}]	3764b6f2-375c-344e-914c-94d169261e39	"Kantate, BWV 48 ""Ich elender Mensch, wer wird mich erlösen"": III. Choral ""Solls ja so sein, daß Straf und Pein"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	909bce4a-42ea-338a-b072-f4dba3c964e8	144	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '144', 'attribute': 'number'}]	909bce4a-42ea-338a-b072-f4dba3c964e8	"Kantate, BWV 48 ""Ich elender Mensch, wer wird mich erlösen"": VII. Choral ""Herr Jesu Christ, einiger Trost"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	a032c2a9-7046-3814-be13-6bd53aec903b	212	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '212', 'attribute': 'number'}]	a032c2a9-7046-3814-be13-6bd53aec903b	"Kantate, BWV 52 ""Falsche Welt, dir trau ich nicht"": VI. Choral ""In dich hab ich gehoffet, Herr"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	3c64c97d-7de1-3f5f-a9fd-2d3a052eba53	361	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '362', 'attribute': 'number'}]	3c64c97d-7de1-3f5f-a9fd-2d3a052eba53	"Kantate, BWV 55 ""Ich armer Mensch, ich Sündenknecht"": V. Choral ""Bin ich gleich von dir gewichen"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	168efe13-a5a3-3278-a80e-9a44c9e37463	72	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '72', 'attribute': 'number'}]	168efe13-a5a3-3278-a80e-9a44c9e37463	"Kantate, BWV 56 ""Ich will den Kreuzstab gerne tragen"": V. Chorale ""Komm, o Tod, du Schlafes Bruder"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	8e6f55eb-0716-33bf-a17d-f3702dc9234a	230	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '231', 'attribute': 'number'}]	8e6f55eb-0716-33bf-a17d-f3702dc9234a	"Kantate, BWV 57 ""Selig ist der Mann"": VIII. Choral. ""Richte dich, Liebste, nach meinem Gefallen und glaube"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	b43f3e04-6dff-3eb6-9f47-94c7780329e3	219	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '220', 'attribute': 'number'}]	b43f3e04-6dff-3eb6-9f47-94c7780329e3	"Kantate, BWV 59 ""Wer mich liebet, der wird mein Wort halten"": III. Choral ""Komm, Heiliger Geist, Herre Gott"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	f2d2bec5-761b-351f-a01a-87ea17392170	91	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '91', 'attribute': 'number'}]	f2d2bec5-761b-351f-a01a-87ea17392170	"Kantate, BWV 60 ""O Ewigkeit, du Donnerwort"": V. Choral ""Es ist genug; Herr, wenn es dir gefällt"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	1c9ebb23-8906-3c72-b9e4-c0863e20f193	264	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '265', 'attribute': 'number'}]	1c9ebb23-8906-3c72-b9e4-c0863e20f193	"Kantate, BWV 62 ""Nun komm, der Heiden Heiland"": VI. Choral ""Lob sei Gott, dem Vater, g'ton"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	ecbece46-f4c2-39b7-a620-a33d9d6c5ea8	108	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '108', 'attribute': 'number'}]	ecbece46-f4c2-39b7-a620-a33d9d6c5ea8	"Kantate, BWV 64 ""Sehet, welch eine Liebe hat uns der Vater erzeiget"": II. Choral ""Das hat er alles uns getan"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	d5bbf026-e7d4-3234-b394-da84669415cb	279	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '280', 'attribute': 'number'}]	d5bbf026-e7d4-3234-b394-da84669415cb	"Kantate, BWV 64 ""Sehet, welch eine Liebe hat uns der Vater erzeiget"": IV. Choral ""Was frag ich nach der Welt"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	42493a16-7545-33b2-b57a-99931860dc06	200	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '200', 'attribute': 'number'}]	42493a16-7545-33b2-b57a-99931860dc06	"Kantate, BWV 64 ""Sehet, welch eine Liebe hat uns der Vater erzeiget"": VIII. Choral ""Gute Nacht, o Wesen"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	226ced9c-0238-3878-8440-a6274de8978a	301	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '302', 'attribute': 'number'}]	226ced9c-0238-3878-8440-a6274de8978a	"Kantate, BWV 65 ""Sie werden aus Saba alle kommen"": II. Choral ""Die Kön'ge aus Saba kamen dar"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	b18f0fb7-a4f8-30d7-ba4b-6c2bc05488bd	345	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '346', 'attribute': 'number'}]	b18f0fb7-a4f8-30d7-ba4b-6c2bc05488bd	"Kantate, BWV 65 ""Sie werden aus Saba alle kommen"": VII. Choral ""Ei nun, mein Gott, so fall ich dir"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	8d9cdd15-e316-30b9-b8c8-f423da63939c	37	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '37', 'attribute': 'number'}]	8d9cdd15-e316-30b9-b8c8-f423da63939c	"Kantate, BWV 66 ""Erfreut euch, ihr Herzen"": VI. Choral ""Alleluja! Alleluja! Alleluja!"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	7a083b5b-eb8b-3965-af8a-745d2d9ef339	83	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '83', 'attribute': 'number'}]	7a083b5b-eb8b-3965-af8a-745d2d9ef339	"Kantate, BWV 67 ""Halt im Gedächtnis Jesum Christ"": IV. Choral ""Erschienen ist der herrlich Tag"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	31181c04-c43b-354b-856d-50a0e948bf95	68	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '68', 'attribute': 'number'}]	31181c04-c43b-354b-856d-50a0e948bf95	"Kantate, BWV 67 ""Halt im Gedächtnis Jesum Christ"": VII. Choral ""Du Friedefürst, Herr Jesu Christ"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	9eeb54b3-6bdf-3de3-9c06-c053bf7b7240	97	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '97', 'attribute': 'number'}]	9eeb54b3-6bdf-3de3-9c06-c053bf7b7240	"Kantate, BWV 69 ""Lobe den Herrn, meine Seele"": VI. Choral ""Es danke, Gott, und lobe dich"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	436b978f-a07b-3243-b428-1cf9eccb013f	98	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '98', 'attribute': 'number'}]	436b978f-a07b-3243-b428-1cf9eccb013f	"Kantate, BWV 70 ""Wachet! betet! betet! wachet!"": VII. Choral ""Freu dich sehr, o meine Seele"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	7b4580af-6b7f-3f58-ae0c-7336f85232a5	242	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '243', 'attribute': 'number'}]	7b4580af-6b7f-3f58-ae0c-7336f85232a5	"Kantate, BWV 70 ""Wachet! betet! betet! wachet!"": XI. Choral ""Nicht nach Welt, nach Himmel nicht"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	cf960682-812b-3c5f-ab4b-45eab8de31cb	343	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '344', 'attribute': 'number'}]	cf960682-812b-3c5f-ab4b-45eab8de31cb	"Kantate, BWV 72 ""Alles nur nach Gottes Willen"": VI. Choral ""Was mein Gott will, das gscheh allzeit"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	99c979f0-9619-3c41-81a8-48b718960deb	327	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '328', 'attribute': 'number'}]	99c979f0-9619-3c41-81a8-48b718960deb	"Kantate, BWV 73 ""Herr, wie du willt, so schicks mit mir"": V. Choral ""Das ist des Vaters Wille"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	bc8aafd4-6d6d-3244-bb71-8abec66784c7	222	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '223', 'attribute': 'number'}]	bc8aafd4-6d6d-3244-bb71-8abec66784c7	"Kantate, BWV 74 ""Wer mich liebet, der wird mein Wort halten"": VIII. Choral ""Kein Menschenkind hier auf der Erd"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	e866fcc2-f65c-3f63-b431-1a04741edee7	6	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '6', 'attribute': 'number'}]	e866fcc2-f65c-3f63-b431-1a04741edee7	"Kantate, BWV 77 ""Du sollt Gott, deinen Herren, lieben"": VI. Choral ""Herr, durch den Glauben wohn in mir"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	327bbfff-1c6a-3db4-b562-8c2efd52c01d	188	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '188', 'attribute': 'number'}]	327bbfff-1c6a-3db4-b562-8c2efd52c01d	"Kantate, BWV 78 ""Jesu, der du meine Seele"": VII. Choral ""Herr, ich glaube, hilf mir Schwachen"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	ce8b586d-de35-3b93-ac20-9fd0cc8ffcf2	258	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '259', 'attribute': 'number'}]	ce8b586d-de35-3b93-ac20-9fd0cc8ffcf2	"Kantate, BWV 79 ""Gott der Herr ist Sonn und Schild"": III. Choral ""Nun danket alle gott'"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	f7f5c0d1-c798-3522-ba63-59c31fcff2d1	266	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '267', 'attribute': 'number'}]	f7f5c0d1-c798-3522-ba63-59c31fcff2d1	"Kantate, BWV 79 ""Gott der Herr ist Sonn und Schild"": VI. Choral ""Erhalt uns in der Wahrheit"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	7497c48e-56f3-3d93-af4d-a815c7f014b7	76	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '76', 'attribute': 'number'}]	7497c48e-56f3-3d93-af4d-a815c7f014b7	"Kantate, BWV 80 ""Ein feste Burg ist unser Gott"": VIII. Choral ""Das Wort sie sollen lassen stahn"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	70833221-d226-34a4-a4ec-115809af65e0	197	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '197', 'attribute': 'number'}]	70833221-d226-34a4-a4ec-115809af65e0	"Kantate, BWV 81 ""Jesus schläft, was soll ich hoffen"": VII. Choral ""Unter deinen Schirmen"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	1dc71b25-7417-3f67-a48c-00434bb7b383	249	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '250', 'attribute': 'number'}]	1dc71b25-7417-3f67-a48c-00434bb7b383	"Kantate, BWV 83 ""Erfreute Zeit im neuen Bunde"": V. Choral (Coro) ""Er ist das heil und selig Licht"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	782dcebf-e75c-3683-88ff-c155ec452270	372	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '373', 'attribute': 'number'}]	782dcebf-e75c-3683-88ff-c155ec452270	"Kantate, BWV 84 ""Ich bin vergnügt mit meinem Glücke"": V. Choral (Coro) ""Ich leb indes in dir vergnüget"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	9c7a857f-66ac-3d5c-b61f-e27333d6e27b	216	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '216', 'attribute': 'number'}]	9c7a857f-66ac-3d5c-b61f-e27333d6e27b	"Kantate, BWV 85 ""Ich bin ein guter Hirt"": VI. Choral ""Ist Gott mein Schutz und treuer Hirt"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	47a7e271-dfc0-3464-a379-b56a285bdede	86	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '86', 'attribute': 'number'}]	47a7e271-dfc0-3464-a379-b56a285bdede	"Kantate, BWV 86 ""Wahrlich, wahrlich, ich sage euch"": VI. Choral ""Die Hoffnung wart' der rechten Zeit"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	c6e7269d-ecb3-3d69-801b-92dc83b08941	201	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '201', 'attribute': 'number'}]	c6e7269d-ecb3-3d69-801b-92dc83b08941	"Kantate, BWV 87 ""Bisher habt ihr nichts gebeten in meinem Namen"": VII. Choral ""Muß ich sein betrübet"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	a79a0514-a2ad-326f-9a14-91f2447da9f7	367	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '368', 'attribute': 'number'}]	a79a0514-a2ad-326f-9a14-91f2447da9f7	"Kantate, BWV 88 ""Siehe, ich will viel Fischer aussenden"": VII. Choral ""Sing, bet und geh auf Gottes Wegen"""	deu	
part of	b0d44366-cdf0-3acb-bee6-0f65a77a6ef0	9078ea37-7173-3629-9286-473eac5c1bbf	26	forward	['number']	[{'type-id': 'a59c5830-5ec7-38fe-9a21-c7ea54f6650a', 'value': '26', 'attribute': 'number'}]	9078ea37-7173-3629-9286-473eac5c1bbf	"Kantate, BWV 89 ""Was soll ich aus dir machen, Ephraim?"": VI. Choral ""Mir mangelt zwar sehr viel"""	deu	
